id,label,faces,vertices,bound_xmin,bound_xmax,bound_ymin,bound_ymax,bound_zmin,bound_zmax,cell_type_3,center_x,center_y,center_z,cell_area_mean,cell_area_std,cell_area_sum,faces_outlier,vertices_outlier,face_area_outlier
m1295,stealth_bomber,244,204,0.025,0.500033,0.025,0.975,0.025,0.0687774,244,0.256779112378877,0.499815986761054,0.03511802040089019,0.002209225569502048,0.0028824520973303354,0.5390510389584997,False,False,False
m1296,stealth_bomber,408,250,0.428995,0.937519,0.025,0.975,0.025,0.129821,408,0.7174420656219246,0.5000327819937508,0.06062439230282004,0.001923987941006372,0.003072097328457191,0.7849870799305998,False,False,False
m1297,stealth_bomber,1044,640,0.0641477,0.339672,0.025,0.975,0.0450668,0.0892144,1044,0.2018211269985186,0.5000131137619761,0.05770065215121475,0.0002777250198650752,0.0006942735741207763,0.28994492073913847,False,False,False
m1298,F117,542,301,0.025,0.726536,0.025,0.315065,0.025,0.975,542,0.3756834774295111,0.13791858678310076,0.39227399441359706,0.0014750158359939955,0.004088317630287154,0.7994585831087455,False,False,False
m1299,F117,264,210,0.025,0.632283,0.025,0.5868,0.025,0.975,264,0.3618184473918904,0.3173106591849015,0.5182431235407287,0.0023798895694604094,0.0029340886518142264,0.6282908463375481,False,False,False
m1300,F117,76,39,0.025,0.723517,0.025,0.173779,0.025,0.975,76,0.37425894445880764,0.047203111504961905,0.47478155448321985,0.012730677997529324,0.015010449273791455,0.9675315278122286,False,False,False
m1301,F117,144,74,0.025,0.64902,0.025,0.136765,0.025,0.975,144,0.3370105912387721,0.05802788032186204,0.537416285012067,0.003710049321907688,0.006278235590709535,0.5342471023547071,False,False,False
m1302,helicopter,1882,1058,0.025,0.211885,0.025,0.289754,0.025,0.975,1882,0.11784673147265984,0.1597832434793152,0.5024379232561058,0.00013835984926726538,0.000290001245795872,0.2603932363209934,False,False,False
m1303,helicopter,401,234,0.025,0.975,0.025,0.332926,0.025,0.703571,401,0.3911923849006953,0.23372725493286128,0.36427570133107073,0.004064670750432728,0.007984408608021512,1.629932970923524,False,False,False
m1304,helicopter,2094,1066,0.025,0.266506,0.025,0.373271,0.025,0.975,2094,0.14248943888382662,0.22360993117073796,0.5457669443430377,0.000233114119689756,0.0002785077663301268,0.48814096663034906,False,False,False
m1305,helicopter,14168,7105,0.025,0.975,0.025,0.271097,0.025,0.166684,14168,0.5433182878703424,0.14348121438546416,0.09590936638148757,1.9097463908828e-05,5.8165418729421765e-05,0.2705728686602751,False,False,False
m1306,helicopter,17806,8547,0.025,0.751962,0.025,0.310837,0.025,0.975,17806,0.38884322482196004,0.14995242758485436,0.6586949515039241,3.1144353054454594e-05,9.105465801897462e-05,0.5545563504876185,False,False,False
m1307,helicopter,34708,18454,0.025,0.753955,0.025,0.336938,0.025,0.975,34708,0.37630250129308673,0.1469447813702443,0.5540599980410451,1.7159746181998293e-05,9.236933105476957e-05,0.5955804704847968,False,False,False
m1308,helicopter,116777,58392,0.025,0.915335,0.025,0.251275,0.025,0.975,116777,0.4312235181346329,0.1265819078363047,0.4761783748679197,5.1383424330363924e-06,2.6296464391597114e-05,0.6000402143026908,True,True,False
m1309,helicopter,3460,2046,0.025,0.975,0.025,0.262523,0.025,0.652485,3460,0.5935246720392896,0.15432926363633478,0.33910796001475374,9.834274679971357e-05,0.0003878027603304367,0.34026590392700895,False,False,False
m1310,helicopter,2668,1362,0.025,0.77452,0.025,0.29927,0.025,0.975,2668,0.4086105139085349,0.1442710281885734,0.580970303477184,0.00014823447536858574,0.0003457519286648142,0.39548958028338677,False,False,False
m1311,helicopter,2008,1006,0.025,0.851879,0.025,0.20723,0.025,0.975,2008,0.44050445416293466,0.12618777874345538,0.4986488003875755,0.0001681768186116794,0.00040740297415818154,0.33769905177225223,False,False,False
m1312,helicopter,368,222,0.025,0.975,0.025,0.311245,0.025,0.839692,368,0.49970616481707975,0.18747962394960774,0.33100767933773323,0.0012066825349308305,0.0017677712664250687,0.4440591728545456,False,False,False
m1313,helicopter,2952,1610,0.025,0.813506,0.025,0.975,0.025,0.29115,2952,0.3166878349075917,0.4999227379925102,0.14686427785569534,0.0002319277737925632,0.00031500673711173173,0.6846507882356465,False,False,False
m1314,helicopter,2996,1644,0.025,0.975,0.025,0.767999,0.025,0.391399,2996,0.3554023940995055,0.39635997978395165,0.21225808888644643,0.00032781843558649576,0.0004973037461135701,0.9821440330171413,False,False,False
m1315,helicopter,844,510,0.025,0.752246,0.025,0.975,0.025,0.226254,844,0.35630532672148585,0.5000154580651363,0.10951416299516337,0.0005907777371213334,0.0007225651946201502,0.49861641013040536,False,False,False
m1316,helicopter,682,396,0.025,0.975,0.025,0.580851,0.025,0.258243,682,0.4964649096802877,0.3029640814033047,0.13040186986320165,0.0006520471187861606,0.0009171370036098818,0.44469613501216154,False,False,False
m1317,helicopter,2060,1176,0.025,0.975,0.025,0.669317,0.025,0.224073,2060,0.43813494832120903,0.3470583785728837,0.09699620182991324,0.00030269637685323495,0.0006973466373990603,0.623554536317664,False,False,False
m1318,helicopter,2056,1162,0.025,0.975,0.025,0.75913,0.025,0.250313,2056,0.4059690517703913,0.391874749722151,0.10758002541329013,0.00025574272466026386,0.000693468175558875,0.5258070419015025,False,False,False
m1319,helicopter,1004,598,0.025,0.687735,0.025,0.975,0.025,0.178555,1004,0.24608341794828628,0.4999345747602956,0.11185082002598767,0.00021218495778488696,0.00034525360926990277,0.2130336976160265,False,False,False
m1320,helicopter,14166,7818,0.025,0.762713,0.025,0.312566,0.025,0.975,14166,0.39361703405681575,0.16349538741921515,0.6305583153652918,2.605783856469928e-05,7.941069381600726e-05,0.36913534110753,False,False,False
m1321,helicopter,5138,2752,0.025,0.658962,0.025,0.279761,0.025,0.975,5138,0.34608127939838734,0.1621671719303299,0.4908634499697535,6.549638757885971e-05,0.00024379246323139319,0.33652043938018117,False,False,False
m1322,helicopter,1270,675,0.025,0.858476,0.025,0.975,0.025,0.290439,1270,0.44145916237310584,0.518083305867865,0.19262481992887104,0.000274359031651234,0.0005313815703795373,0.3484359701970672,False,False,False
m1323,helicopter,10670,6136,0.025,0.802266,0.025,0.474942,0.025,0.975,10670,0.4261553197676205,0.3089558537717702,0.510012650658656,3.298810633144658e-05,0.00011835328113644087,0.351983094556535,False,False,False
m1324,helicopter,98664,50904,0.025,0.975,0.025,0.388764,0.025,0.874996,98664,0.4998928099901434,0.20953460355691828,0.4795483285807727,8.3075519185502e-06,0.00010834960332354531,0.819656302491837,True,True,False
m1325,helicopter,2438,1545,0.025,0.837723,0.025,0.975,0.025,0.299723,2438,0.4288448285067092,0.49800102833210386,0.15523229041972575,0.00022559585506123342,0.0005054417592574896,0.5500026946392871,False,False,False
m1326,helicopter,2709,1545,0.025,0.975,0.025,0.30347,0.025,0.840149,2709,0.4858227171345971,0.16510090083887666,0.4348157874047261,0.00024010898178424296,0.0005465742067993112,0.6504552316535142,False,False,False
m1327,helicopter,14167,7851,0.025,0.762712,0.025,0.975,0.025,0.312559,14167,0.393631171518817,0.3694416504874155,0.1634898289439785,2.605590168060124e-05,7.940846417598001e-05,0.36913395910907776,False,False,False
m1328,helicopter,6448,3218,0.025,0.975,0.025,0.318917,0.025,0.789381,6448,0.4833883882261919,0.14907633584783786,0.4072316086509694,5.884921360024853e-05,0.00015991926845807094,0.3794597292944025,False,False,False
m1329,helicopter,1243,665,0.025,0.787129,0.025,0.574544,0.025,0.975,1243,0.40850034572098565,0.35171147898560534,0.44029484739351216,0.0015218878727383202,0.005548160065451961,1.891706625813732,False,False,False
m1330,helicopter,578,294,0.025,0.222571,0.025,0.251327,0.025,0.975,578,0.12350649202146315,0.1345413946755996,0.4761250366888935,0.0004835769545525917,0.0009999625385712651,0.279507479731398,False,False,False
m1331,helicopter,51,51,0.025,0.975,0.025,0.283365,0.025,0.746885,51,0.5954936345801534,0.22969740353702714,0.38378776577365425,0.017819668211994523,0.04944969365315978,0.9088030788117207,False,False,False
m1332,helicopter,923,496,0.025,0.729325,0.025,0.320984,0.025,0.975,923,0.3764957762456017,0.14144844831695003,0.48062104549146817,0.00042396862358375775,0.000782819166979493,0.3913230395678084,False,False,False
m1333,helicopter,900,439,0.025,0.815941,0.025,0.273015,0.025,0.975,900,0.4209371540954042,0.17785958146045366,0.45291011313460977,0.0014185075129495978,0.006856685561477206,1.276656761654638,False,False,False
m1334,helicopter,524,267,0.025,0.815539,0.025,0.272406,0.025,0.975,524,0.42075522371086255,0.18065048861169372,0.45660204114213987,0.0023183891058787018,0.008866341995374774,1.2148358914804398,False,False,False
m1335,helicopter,626,321,0.025,0.631645,0.025,0.277127,0.025,0.975,626,0.32832240404694485,0.197681611013586,0.5007429248247229,0.0020060242030436374,0.004910453210500765,1.255771151105317,False,False,False
m1336,helicopter,2319,1201,0.025,0.740421,0.025,0.286153,0.025,0.975,2319,0.38463360423080384,0.14794282753113758,0.5675365855945,0.0001876681292351732,0.000339603103303913,0.43520239169636665,False,False,False
m1337,hot_air_balloon,340,201,0.025,0.889234,0.025,0.975,0.025,0.889234,340,0.4574659644766343,0.5868090381166481,0.45693090312920526,0.00690261624550557,0.0026510926688226777,2.346889523471894,False,False,False
m1338,hot_air_balloon,16960,8761,0.025,0.933058,0.025,0.975,0.025,0.937901,16960,0.4794054155678064,0.5960858959874082,0.481230964733482,0.00017653368869785697,0.0001341174260735251,2.994011360315654,False,False,False
m1339,hot_air_balloon,6173,1878,0.025,0.607072,0.025,0.975,0.025,0.626812,6173,0.3150889139429271,0.5674320365550877,0.32599122304843126,0.0004630974017814356,0.0005415410074739445,2.8587002611968018,False,False,False
m1340,hot_air_balloon,1457,778,0.025,0.367686,0.025,0.975,0.025,0.367689,1457,0.19621307002314162,0.6920681310528496,0.19614328101011028,0.0003214946526976482,0.000510327377162539,0.4684177089804734,False,False,False
m1341,hot_air_balloon,824,425,0.025,0.379575,0.025,0.975,0.025,0.379575,824,0.20229265676387143,0.6502380289667273,0.20228753219626247,0.0007220389705391019,0.0010559206691343461,0.59496011172422,False,False,False
m1342,hot_air_balloon,2305,1252,0.025,0.611587,0.025,0.975,0.025,0.60936,2305,0.32672690059996845,0.5733605616094966,0.3156092527010682,0.000630407190490807,0.0010830322488446962,1.45308857408131,False,False,False
m1343,hot_air_balloon,344,178,0.025,0.710921,0.025,0.975,0.025,0.710921,344,0.36796024480194534,0.5307436875012558,0.3679601734797021,0.006845004206386037,0.005678398203017262,2.3546814469967967,False,False,False
m1344,hot_air_balloon,1930,1093,0.025,0.674099,0.025,0.975,0.025,0.6741,1930,0.349557003215035,0.653359754294079,0.3495424308755203,0.0007235679471727091,0.001977370026924597,1.3964861380433287,False,False,False
m1345,hot_air_balloon,6000,3174,0.025,0.601277,0.025,0.975,0.025,0.601277,6000,0.313080763995327,0.6816891363277403,0.3130730618466609,0.00035956489579725586,0.00027475045090694463,2.157389374783535,False,False,False
m1346,dirigible,1375,742,0.025,0.322079,0.025,0.354725,0.025,0.975,1375,0.16906984576901476,0.19947752208732905,0.47976747717931556,0.00045947178792868956,0.0003382126381314085,0.6317737084019481,False,False,False
m1347,dirigible,6274,3055,0.025,0.312086,0.025,0.419881,0.025,0.975,6274,0.16903252462710486,0.23586449390408892,0.4836689700422963,0.00014859530681383287,0.00038897904401750055,0.9322869549499874,False,False,False
m1348,dirigible,1382,795,0.025,0.321693,0.025,0.354958,0.025,0.975,1382,0.16888469789573224,0.19955158800265285,0.4798274792888117,0.0004562429162100482,0.0003379857563368787,0.6305277102022866,False,False,False
m1349,dirigible,640,432,0.025,0.975,0.025,0.385203,0.025,0.273648,640,0.4806178383576929,0.2206980813692314,0.14963149304840587,0.0009508362638579187,0.0011389827097406618,0.608535208869068,False,False,False
m1350,dirigible,1976,1097,0.025,0.975,0.025,0.291317,0.025,0.305022,1976,0.4872494549810379,0.15815831719496282,0.1709181174996298,0.00033914860334797396,0.0008708824572521327,0.6701576402155965,False,False,False
m1351,dirigible,24466,12987,0.025,0.2083,0.025,0.219243,0.025,0.975,24466,0.11664977066260479,0.12663781873747784,0.4440639912986553,2.335961401692688e-05,0.00016556913794253325,0.5715163165381331,False,False,False
m1352,dirigible,6348,3298,0.025,0.975,0.025,0.376642,0.025,0.332621,6348,0.5269491987470656,0.2140350971579964,0.17880842565262192,0.00012824514452848028,0.0002793107248882832,0.8141001774667929,False,False,False
m1353,enterprise_like,4147,2124,0.025,0.489988,0.025,0.975,0.025,0.336106,4147,0.25586058308772225,0.5197726034233101,0.17664624178629804,0.00023287180825892103,0.0006078228429104946,0.9657193888497455,False,False,False
m1354,enterprise_like,11368,5724,0.025,0.975,0.025,0.279811,0.025,0.504878,11368,0.6613800361058002,0.1919283269321057,0.2657852441494868,0.00010478730285948413,0.0005287210141207886,1.1912220589066156,False,False,False
m1355,enterprise_like,13354,7730,0.025,0.859252,0.025,0.975,0.025,0.328011,13354,0.38353119434670857,0.567958821735466,0.1622195688974154,5.3931366866913614e-05,0.00022169149404695224,0.7201994731407644,False,False,False
m1356,enterprise_like,3301,1946,0.025,0.975,0.025,0.614445,0.025,0.688768,3301,0.5028709348384247,0.3178197119901178,0.3676595559737833,0.0004419556013208298,0.000746790016210868,1.458895439960059,False,False,False
m1357,enterprise_like,32216,9664,0.025,0.975,0.025,0.167978,0.025,0.424339,32216,0.4431820378478254,0.12163516206843758,0.22473552058110077,4.0424317540169694e-05,0.000128319513600111,1.302309813874107,False,False,False
m1358,enterprise_like,1989,1196,0.025,0.45472,0.025,0.230642,0.025,0.975,1989,0.24048126554996982,0.15804164934276663,0.582291006449031,0.0003087365566922351,0.0005857780530080412,0.6140770112608557,False,False,False
m1359,enterprise_like,508,265,0.025,0.471212,0.025,0.356061,0.025,0.975,508,0.24842373615987934,0.21307488517101308,0.5014394850785401,0.001863366505570595,0.00162096776734711,0.9465901848298622,False,False,False
m1360,enterprise_like,4231,2904,0.025,0.439815,0.025,0.2326,0.025,0.975,4231,0.2324844182885233,0.13140393899727631,0.47240537658860887,0.0002317177297213744,0.0008622681724784468,0.9803977144511351,False,False,False
m1361,enterprise_like,2008,1038,0.025,0.841756,0.025,0.21772,0.025,0.975,2008,0.4301574052720382,0.13894659961088657,0.4510586907866334,0.000558201258948737,0.0005007999945062915,1.120868127969064,False,False,False
m1362,enterprise_like,22929,13685,0.025,0.975,0.025,0.222805,0.025,0.7189,22929,0.5222863109576444,0.14442242886578407,0.3718723218063751,4.630554705109361e-05,8.091135530539735e-05,1.0617398883345255,False,False,False
m1363,enterprise_like,36002,28709,0.025,0.756659,0.025,0.975,0.025,0.286594,36002,0.39083429258871416,0.48104783231503734,0.13499026815285134,4.2703400524575095e-05,0.00014802135753201273,1.5374078256857526,False,True,False
m1364,enterprise_like,18251,9018,0.025,0.859251,0.025,0.975,0.025,0.328011,18251,0.4212361818846832,0.5189328441188209,0.157408810451278,6.465526883080279e-05,0.00020471577491250058,1.1800233114309817,False,False,False
m1365,enterprise_like,1196,718,0.025,0.975,0.025,0.750444,0.025,0.201007,1196,0.526247733181097,0.3845668687010377,0.09066259572600203,0.0009093108064263882,0.0021419633521265456,1.0875357244859603,False,False,False
m1366,enterprise_like,1067,568,0.025,0.476787,0.025,0.975,0.025,0.245535,1067,0.25089035631610884,0.5810015351467506,0.09419278779837435,0.00057507357835056,0.0005284035402357533,0.6136035081000475,False,False,False
m1367,enterprise_like,51359,26324,0.025,0.396733,0.025,0.173487,0.025,0.975,51359,0.2109655385799929,0.11508098862381065,0.4865659673507281,1.5956617346885903e-05,9.759399388489002e-05,0.8195159103187132,True,True,False
m1368,enterprise_like,59746,31275,0.025,0.360794,0.025,0.136819,0.025,0.975,59746,0.19240605755084852,0.09655597077909324,0.4631486348337159,1.1015275652186019e-05,5.43868401852223e-05,0.6581186591155059,True,True,False
m1369,enterprise_like,1720,1004,0.025,0.975,0.025,0.405352,0.025,0.200913,1720,0.4614648063762725,0.215318203014983,0.12082601898433055,0.0003198420875229659,0.0003827948477622451,0.5501283905395014,False,False,False
m1370,enterprise_like,3401,1748,0.025,0.432507,0.025,0.256189,0.025,0.975,3401,0.22874707978768696,0.17639751150883737,0.558092512909035,0.0001793164249559346,0.000381001262330278,0.6098551612751335,False,False,False
m1371,enterprise_like,2565,1558,0.025,0.42152,0.025,0.220545,0.025,0.975,2565,0.22240067576543737,0.17293184186422308,0.5488973440335002,0.000324016845540898,0.0010172548638137102,0.8311032088124033,False,False,False
m1372,enterprise_like,6344,3366,0.025,0.746801,0.025,0.975,0.025,0.187233,6344,0.3848521130418538,0.5374380248102927,0.12064182958814258,0.00021935895009155072,0.0006060020943741117,1.3916131793807978,False,False,False
m1373,enterprise_like,11598,6098,0.025,0.468557,0.025,0.975,0.025,0.267043,11598,0.24566519814034665,0.5991414245209544,0.19085507304518795,8.467601741713398e-05,0.00048648608097117795,0.9820724500039199,False,False,False
m1374,enterprise_like,15517,8080,0.025,0.382934,0.025,0.975,0.025,0.163539,15517,0.2034624555129609,0.6067442306613211,0.11537710076527377,8.695096981867997e-05,0.0003337634406991301,1.349218198676457,False,False,False
m1375,flying_saucer,3431,1694,0.025,0.827817,0.025,0.410352,0.025,0.975,3431,0.4322196135650181,0.23601020601308065,0.42894781885377076,0.0007754067251365998,0.0010019558737283038,2.660420473943674,False,False,False
m1376,flying_saucer,944,467,0.025,0.975,0.025,0.171065,0.025,0.253,944,0.5636024379902806,0.08481337605893388,0.13901818701377563,0.0004067611986650294,0.00036817877574905867,0.38398257153978776,False,False,False
m1377,flying_saucer,205083,122010,0.025,0.975,0.025,0.237034,0.025,0.974997,205083,0.4991927185737778,0.11615591019921577,0.5002825507209357,4.670671905824589e-05,0.00042261093212357523,9.578754064622242,True,True,False
m1378,flying_saucer,3804,2059,0.025,0.975,0.025,0.151021,0.025,0.975,3804,0.5000135074858871,0.11614548506394139,0.4999998141986262,0.0008361589055239495,0.0014154005848796567,3.180748476613104,False,False,False
m1379,flying_saucer,1858,1018,0.025,0.974987,0.025,0.113092,0.025,0.975,1858,0.499867120417894,0.0560949609934724,0.5000288306167157,0.0014340779135761626,0.0019295090120831668,2.66451676342451,False,False,False
m1380,flying_saucer,20996,11926,0.025,0.975,0.025,0.386659,0.025,0.975,20996,0.49999984884516113,0.21460406955901154,0.4956598310984865,0.00010788408899855763,0.00043807803100351324,2.265134332613716,False,False,False
m1381,flying_saucer,28037,14225,0.025,0.975,0.025,0.449051,0.025,0.975,28037,0.4950626542269614,0.2388700306388223,0.5144031627115021,0.00014263618575938289,0.0003137568171085572,3.9990907401358182,False,False,False
m1382,flying_saucer,14044,7006,0.025,0.975,0.025,0.283379,0.025,0.975,14044,0.4995609691444314,0.1344212936443436,0.5043614071149621,0.0001175877985996524,0.00019692208593037532,1.6514030435335183,False,False,False
m1383,flying_saucer,31296,8722,0.025,0.975,0.025,0.241709,0.025,0.975,31296,0.4999988937785177,0.12309622360560198,0.49999902654245976,0.00010912372856848375,0.0002811720584670825,3.415136209279267,False,False,False
m1384,flying_saucer,7460,3820,0.025,0.956241,0.025,0.195205,0.025,0.975,7460,0.4887595344610155,0.10817384322327213,0.5034073925093318,0.000294555803348418,0.00045487550675759296,2.1973862929791985,False,False,False
m1385,flying_saucer,20663,11132,0.025,0.975,0.025,0.312997,0.025,0.975,20663,0.5003372814906174,0.14246120153159939,0.49959111857318,9.003184014266096e-05,0.00026342177315611445,1.8603279128678034,False,False,False
m1386,flying_saucer,3384,1707,0.025,0.975,0.025,0.361415,0.025,0.931763,3384,0.49997420579601914,0.17057517378754147,0.47848207789605013,0.000710310801671348,0.0014153908595560263,2.403691752855842,False,False,False
m1387,flying_saucer,446,225,0.025,0.975,0.025,0.275455,0.025,0.975,446,0.5000000197208775,0.1705409024924975,0.5000000196174184,0.00324678177420998,0.007279828802643649,1.4480646712976513,False,False,False
m1388,satellite,789,422,0.025,0.654779,0.025,0.975,0.025,0.948476,789,0.3366004325847535,0.3648356570192825,0.5019393286472194,0.0022312702783568498,0.005988196005653514,1.7604722496235545,False,False,False
m1389,satellite,1140,563,0.025,0.975,0.025,0.604465,0.025,0.850806,1140,0.49984240838272087,0.30217652144482676,0.4553996374368211,0.002194278649904726,0.006913282396360869,2.501477660891388,False,False,False
m1390,satellite,3941,2097,0.025,0.975,0.025,0.196933,0.025,0.975,3941,0.5004456213404944,0.13912287601726422,0.5020393515627136,0.00013706709995216134,0.0013001038930689824,0.5401814409114678,False,False,False
m1391,satellite,2978,1638,0.025,0.975,0.025,0.282298,0.025,0.380853,2978,0.49980732306141035,0.19491333334319566,0.20590802051284582,0.0001487145159191166,0.0013081920051865713,0.44287182840712924,False,False,False
m1392,satellite,26014,14112,0.025,0.975,0.025,0.626717,0.025,0.610029,26014,0.5005763686566257,0.325388605942254,0.2609303758330005,0.00010215949263137201,0.0010663067284313464,2.6575770413125115,False,False,False
m1393,satellite,1899,1020,0.025,0.665873,0.025,0.345437,0.025,0.975,1899,0.34513069105662264,0.23763821974882027,0.5990399600206748,0.0008539766755924254,0.0014876391325056271,1.621701706950016,False,False,False
m1394,satellite,19698,10249,0.025,0.342809,0.025,0.975,0.025,0.281286,19698,0.16367545765171637,0.5002451443836684,0.12733547183903257,3.8037464901279164e-05,0.0004511774188168777,0.749261983625397,False,False,False
m1395,space_shuttle,1221,818,0.025,0.37302,0.025,0.975,0.025,0.620744,1221,0.3087573061351731,0.565508558743103,0.31764352060095435,0.0008514168877537284,0.0017624360363372215,1.0395800199473024,False,False,False
m1396,space_shuttle,2476,1353,0.025,0.639568,0.025,0.975,0.025,0.389394,2476,0.32949786590609326,0.5779310256219559,0.08424227403597566,0.0005251982050705875,0.0014963586817987678,1.3003907557547747,False,False,False
m1397,space_shuttle,18674,10067,0.025,0.724406,0.025,0.399195,0.025,0.975,18674,0.374801239048513,0.09050214499250993,0.3597826239591202,5.594872879989851e-05,0.0005693128262965698,1.0447865616093048,False,False,False
m1398,space_shuttle,8748,4509,0.025,0.695832,0.025,0.510434,0.025,0.975,8748,0.36047792677335705,0.15981192367531044,0.4097408619999078,0.00016725729690070351,0.0006073974301522872,1.4631668332873544,False,False,False
m1399,space_shuttle,613,357,0.025,0.731505,0.025,0.38102,0.025,0.975,613,0.3932157449566546,0.30303007036842905,0.5966903949184456,0.0015867355446615816,0.0023786930254170386,0.9726688888775495,False,False,False
m1400,space_shuttle,5323,3574,0.025,0.630113,0.025,0.975,0.025,0.383652,5323,0.3275258315270541,0.6071609099400013,0.09113870885061494,0.00017977338614883783,0.0004964698762718958,0.9569337344702638,False,False,False
m1401,tie_fighter,27535,13910,0.025,0.771761,0.025,0.975,0.025,0.85058,27535,0.39783374597103277,0.5000766161800069,0.437380503561729,0.00020963459004334247,0.0030343485829144373,5.772288436843435,False,False,False
m1402,tie_fighter,616,209,0.025,0.808583,0.025,0.975,0.025,0.811676,616,0.41682033570331795,0.49943844471799737,0.41855777702446634,0.008417296582106363,0.016741223966615815,5.185054694577519,False,False,False
m1403,tie_fighter,1680,890,0.025,0.975,0.025,0.612346,0.025,0.857474,1680,0.49999994742031617,0.31883260858238527,0.43957078598119,0.003405218645864531,0.009267859535193884,5.720767325052412,False,False,False
m1404,tie_fighter,62933,33182,0.025,0.615116,0.025,0.440483,0.025,0.975,62933,0.3201592925402313,0.23440753331544795,0.5122601895028034,6.544216423554975e-05,0.000821744107818111,4.118471721835852,True,True,False
m1405,tie_fighter,616,209,0.025,0.810747,0.025,0.975,0.025,0.81075,616,0.4180897506223016,0.4994097147037321,0.41785511699764855,0.008456780961129036,0.01675757765075097,5.209377072055487,False,False,False
m1406,x_wing,894,259,0.025,0.975,0.025,0.206902,0.025,0.512072,894,0.733746281532102,0.11918779739016636,0.2668875497458764,0.0010664411984578905,0.0024619019288691524,0.953398431421354,False,False,False
m1407,x_wing,6073,3099,0.025,0.814695,0.025,0.975,0.025,0.251859,6073,0.4195762934311739,0.7223391275035631,0.14186342035775412,0.00023414147628666486,0.0011232993258277943,1.4219411854889157,False,False,False
m1408,x_wing,2496,1293,0.025,0.831649,0.025,0.350929,0.025,0.975,2496,0.4283244251329931,0.18812631531823154,0.28482705914886797,0.0004345850556213758,0.001632226542688459,1.084724298830954,False,False,False
m1409,x_wing,1277,769,0.025,0.975,0.025,0.238562,0.025,0.834622,1277,0.2662843226939955,0.13454547050965346,0.4290400477418159,0.0010668112877984365,0.0026026035797809067,1.3623180145186036,False,False,False
m1410,x_wing,9528,5986,0.131484,0.975,0.025,0.738559,0.025,0.237466,9528,0.6617534313597753,0.3816691581927311,0.1193761489032823,0.00013017851966714165,0.0005816252355413283,1.2403409353885255,False,False,False
m1411,military_tank,1368,794,0.025,0.975,0.025,0.294267,0.025,0.392094,1368,0.599786613572411,0.15500106400257732,0.20837905434262466,0.0008876052944823207,0.002801213049931201,1.2142440428518146,False,False,False
m1412,military_tank,6962,4461,0.025,0.975,0.025,0.302123,0.025,0.345591,6962,0.6324630729676411,0.11850212847166844,0.18342600214458155,0.00022283005395000777,0.000756566359454487,1.5513428355999541,False,False,False
m1413,military_tank,566,324,0.025,0.465796,0.025,0.404605,0.025,0.975,566,0.24539813470652977,0.1945757691625484,0.47240583779341,0.0032582605765233376,0.009712148512881253,1.844175486312209,False,False,False
m1414,military_tank,19743,10241,0.025,0.450984,0.025,0.357538,0.025,0.975,19743,0.26041814933303387,0.1496705355182209,0.3815877468014177,0.00021380957392244855,0.0016640466252966343,4.221242417950902,False,False,False
m1415,military_tank,12561,6385,0.025,0.369914,0.025,0.295696,0.025,0.975,12561,0.19822518473071749,0.1353675164679213,0.4113337818886753,0.00019852719752008687,0.0012180384899628694,2.4937001280498112,False,False,False
m1416,military_tank,20920,11060,0.025,0.526648,0.025,0.304728,0.025,0.975,20920,0.2777995577062422,0.1546166240526127,0.5624526892095183,0.00015990839709772843,0.001633395634595724,3.3452836672844786,False,False,False
m1417,military_tank,17822,9538,0.025,0.748954,0.025,0.442453,0.025,0.975,17822,0.3871901330866028,0.17762655203017905,0.5280978758140932,0.0002527741787717328,0.002233815299551971,4.5049414140698225,False,False,False
m1418,military_tank,760,486,0.025,0.525185,0.025,0.374382,0.025,0.975,760,0.2736405416318741,0.1646228250473639,0.40365351136178645,0.002890891512941738,0.0072592100417779035,2.197077549835721,False,False,False
m1419,military_tank,4420,2338,0.025,0.975,0.025,0.503994,0.025,0.284247,4420,0.5221587276793881,0.26450527348041036,0.10825042208634368,0.0005487994691653895,0.0015631590463534078,2.4256936537110216,False,False,False
m1420,military_tank,19631,10210,0.025,0.454941,0.025,0.418347,0.025,0.975,19631,0.24407843809661905,0.18418160952237303,0.48181876168823223,0.00018410863992420861,0.0020176712205639893,3.6142367103521393,False,False,False
m1421,military_tank,4188,2476,0.025,0.975,0.025,0.613077,0.025,0.563567,4188,0.49693279377351035,0.31944399280405905,0.1975917622869929,0.000691512199331061,0.0027639746165344105,2.8960530907984836,False,False,False
m1422,military_tank,1762,1289,0.025,0.351753,0.025,0.975,0.025,0.252834,1762,0.19094880116913,0.35532446264115713,0.12418527090265097,0.0006812240770156397,0.002700449047269077,1.2003168237015571,False,False,False
m1423,military_tank,13902,15183,0.025,0.353931,0.025,0.336798,0.025,0.975,13902,0.19158999609014843,0.12178977723850822,0.3806816111909039,0.0001125997434351639,0.00032196450187615657,1.5653616332356486,False,False,False
m1424,military_tank,1244,760,0.025,0.975,0.025,0.299977,0.025,0.612726,1244,0.4225458877497977,0.11820092798734617,0.31797068459925565,0.0028867708607722116,0.004458533952700633,3.591142950800631,False,False,False
m1425,military_tank,12533,6350,0.025,0.342396,0.025,0.249532,0.025,0.975,12533,0.18342427177604076,0.12793024832217637,0.3884253580665377,0.0001582746228348135,0.0010229763928577206,1.9836558479887176,False,False,False
