id,label,faces,vertices,bound_xmin,bound_xmax,bound_ymin,bound_ymax,bound_zmin,bound_zmax,cell_type_3,center_x,center_y,center_z,cell_area_mean,cell_area_std,faces_outlier,vertices_outlier,face_area_outlier
m1163,commercial,19420,9986,-0.4812421202659607,0.5135388374328613,-0.4692268371582031,0.48453062772750854,-0.18062648177146912,0.10640799254179001,19420,-0.004766900893500949,0.007910461798890309,0.016682660120922985,3.338872691458666e-05,1.7047797672575038e-05,False,False,False
m1164,commercial,20524,9969,-0.4526803195476532,0.5449185967445374,-0.4499574899673462,0.4558916389942169,-0.14276686310768127,0.08336701989173889,20524,0.014513730607837942,0.0031821718723715154,0.024825878619927046,2.6123335908447268e-05,1.0655722946244597e-05,False,False,False
m1165,commercial,19826,10000,-0.4817603528499603,0.514196515083313,-0.4003312289714813,0.4097682535648346,-0.1273490935564041,0.10229931026697159,19826,0.0018165062153429785,0.004876396308136592,0.021238194791677722,3.2901116552869856e-05,9.7079565610182e-06,False,False,False
m1166,commercial,20305,9942,-0.44051024317741394,0.5644806027412415,-0.44297099113464355,0.44840478897094727,-0.10466139763593674,0.09387033432722092,20305,0.021645508678931454,0.002682205630022423,0.02313101923996254,2.6930611298445922e-05,1.8703622476646732e-05,False,False,False
m548,computer_monitor,20182,10000,-0.6879696846008301,0.6674015522003174,-0.3833334445953369,0.3944445550441742,-0.6495864987373352,0.45275601744651794,20182,-0.0018485205640521541,0.00561731898025409,0.0014239993957854858,0.0003496229060934045,5.9496180801060756e-05,False,False,True
m549,computer_monitor,19710,9998,-0.5705565810203552,0.59522545337677,-0.5178478360176086,0.48317959904670715,-0.5407495498657227,0.40853676199913025,19710,-0.008692990976406518,0.0006651657924256362,-0.0031867980263950465,0.00020817826461129438,0.00011882405534032423,False,False,False
m550,computer_monitor,19968,10000,-0.3821932375431061,0.3852512538433075,-0.478776216506958,0.4820198714733124,-0.5615571141242981,0.3775273263454437,19968,0.0014613688671498816,-0.006236880664972997,0.00035898857300960003,0.00026618045739915157,5.125568444060108e-05,False,False,False
m551,computer_monitor,18867,9999,-0.5960245728492737,0.6288976669311523,-0.5725547671318054,0.670122504234314,-0.6281437277793884,0.6305221915245056,18867,-0.0015199114449003716,-0.0020620236269871667,-0.000554523517831232,0.00022792817972012197,0.0002709724410386945,False,False,False
m552,computer_monitor,19918,9995,-0.6752141118049622,0.5273995399475098,-0.7088345885276794,0.5107739567756653,-0.5649835467338562,0.5588684678077698,19918,0.005197104068659287,0.00031233787435199986,0.0036366293777935705,0.0003975552220775755,0.00018964932879082731,False,False,True
m553,computer_monitor,20199,9998,-0.5410436987876892,0.5384964942932129,-0.5685492753982544,0.5570733547210693,-0.34710580110549927,0.5974280834197998,20199,7.130022789501163e-05,0.0018673049176296263,0.0010394127534462886,0.0005298268907790797,0.0003553312992107091,False,False,True
m554,computer_monitor,18228,9205,-0.5095789432525635,0.49955254793167114,-0.5122966170310974,0.5556175708770752,-0.46358102560043335,0.5038735866546631,18228,7.12321168825098e-05,-0.0027660628339232054,-0.0019723902437799585,0.00025462948648687924,0.00021654487942557546,False,False,False
m555,computer_monitor,9022,4739,-0.5451561212539673,0.6487741470336914,-0.50874924659729,0.45135486125946045,-0.777349591255188,0.6326800584793091,9022,-0.0059483945301714945,-0.004190417710989063,-0.0013292867276509378,0.0004930426205103999,0.00046104171404624073,True,True,True
m556,computer_monitor,19976,10000,-0.6225545406341553,0.6898635029792786,-0.6907488107681274,0.6146863102912903,-0.5505859851837158,0.42570632696151733,19976,0.0017420806110658126,0.001210810160817993,-0.004630533104109753,0.0002683337195401894,5.237230900909898e-05,False,False,False
m557,computer_monitor,19996,10000,-0.463372141122818,0.46686050295829773,-0.6056772470474243,0.6108537316322327,-0.6191097497940063,0.5820252299308777,19996,0.001783757819625892,-0.002909008161822511,0.006014896345376695,0.00021442000275729637,4.337330780230041e-05,False,False,False
m558,computer_monitor,19830,10000,-0.6647369861602783,0.577501654624939,-0.48445016145706177,0.48608213663101196,-0.6030099391937256,0.539340615272522,19830,0.001520561057997517,0.0006764096654269158,0.0021035974875275366,0.0002755565471286781,5.056629465694597e-05,False,False,False
m559,computer_monitor,20014,10000,-0.651157557964325,0.5079331994056702,-0.4981144070625305,0.6485798358917236,-0.6789347529411316,0.6192029118537903,20014,0.0035888538956531514,-0.0007537060875621492,-0.004758982616606488,0.0005025049839158332,0.0002705514782682037,False,False,True
m560,computer_monitor,19365,9984,-0.5212559700012207,0.589466392993927,-0.47682374715805054,0.49495768547058105,-0.4643363356590271,0.6797828674316406,19365,0.003205899396453157,-0.001445379328685125,-0.006898074616109148,0.0022137539206628257,0.0034957446238105495,False,False,True
m1079,conical,19951,10000,-0.45848992466926575,0.5415100455284119,-0.12200000137090683,0.15799999237060547,-0.1148051843047142,0.15149062871932983,19951,-0.006076655071848627,0.018001227027526438,0.018318488778039294,5.976152890692762e-05,1.5554741075333383e-05,False,False,False
m1080,conical,2496,9693,-0.3994094431400299,0.5804266333580017,-0.2896464467048645,0.2720211446285248,-0.2869541049003601,0.25733500719070435,2496,-0.1059404893327384,-0.01596876399228313,-0.007645411673591411,3.107090853873219e-05,4.503782882304867e-05,True,False,False
m1081,conical,4762,9950,-0.3657943606376648,0.6272248029708862,-0.2936740219593048,0.3609030246734619,-0.3287063539028168,0.3608335256576538,4762,-0.0545131633727345,0.008566901142642405,0.0012924827001626756,2.8312840156661468e-05,1.554173195611987e-05,True,False,False
m1082,conical,19976,10000,-0.3596583306789398,0.6274312734603882,-0.21048812568187714,0.23764951527118683,-0.20146942138671875,0.2290256917476654,19976,-0.00842419137445971,0.013588554685085357,0.014170083324933126,6.238975473445899e-05,1.1063789502943245e-05,False,False,False
m1083,conical,169,10000,-0.2864285409450531,0.42710432410240173,-0.31941983103752136,0.2386874109506607,-0.10352235287427902,0.14252300560474396,169,0.21604283767723106,-0.1477951489729368,0.07602156178361826,0.00024121549434562262,0.0005312676365880276,True,False,False
m1084,conical,2277,9994,-0.34054797887802124,0.36302927136421204,-0.33897268772125244,0.381727010011673,-0.17602601647377014,0.18048344552516937,2277,0.05114738732512986,-0.024212885885789952,0.00029431986676299186,4.591455460773141e-05,1.6777840121686264e-05,True,False,False
m1085,conical,89,10000,-0.4873581528663635,-0.10396067798137665,0.03159690275788307,0.12010279297828674,-0.0006426742183975875,0.15142297744750977,89,-0.29143938396894536,0.07453180208009152,0.0872287791715997,0.00030405097973712443,0.00048244527913694036,True,False,False
m1086,conical,11290,10000,-0.47670766711235046,0.5196051597595215,-0.14545735716819763,0.16331882774829865,-0.13090528547763824,0.17007648944854736,11290,-0.006256920820402584,0.01130356419621291,0.022017508315628914,2.3672762719620158e-05,7.2186892525217846e-06,True,False,False
m1087,conical,4525,9952,-0.36024314165115356,0.6410632133483887,-0.38441002368927,0.3503665328025818,-0.37025541067123413,0.34918591380119324,4525,-0.056241945630016686,0.005467046341817633,-0.00580982770897031,2.895199036488451e-05,1.6123699401234994e-05,True,False,False
m1088,conical,4628,10000,-0.432725191116333,0.5348371267318726,-0.3259841799736023,0.3698829710483551,-0.28484731912612915,0.275918573141098,4628,-0.133139501520179,0.012488468633544818,0.00608976932420312,2.0566253157282578e-05,6.939449354686405e-06,True,False,False
m829,couch,19939,9996,-0.4969653785228729,0.5006588697433472,-0.18811215460300446,0.20326650142669678,-0.09586099535226822,0.16269168257713318,19939,0.00024164187738412923,0.009070064608984444,0.024627239664837205,9.351411574251937e-05,6.088386375894605e-05,False,False,False
m830,couch,19944,10000,-0.5,0.5,-0.2133454829454422,0.2200348824262619,-0.145480677485466,0.13219444453716278,19944,-0.0014925119308892487,-0.016987790735955775,0.018376295869764126,0.00012956358712194594,0.00017874451057370988,False,False,False
m831,couch,19788,9977,-0.5033910870552063,0.5025292038917542,-0.2710515856742859,0.2274026870727539,-0.25223228335380554,0.20170526206493378,19788,-0.00012428775549484526,-0.020048241246641233,-0.006787896523530578,0.00011446228011867079,8.427125948690384e-05,False,False,False
m832,couch,19370,9962,-0.5015453100204468,0.49893397092819214,-0.22410301864147186,0.24790562689304352,-0.14622505009174347,0.20899692177772522,19370,0.0004810815817641564,-0.00926400021979492,0.021910659616581625,0.0001278856159557388,9.367336558865502e-05,False,False,False
m833,couch,19261,9987,-0.4971855878829956,0.4977564215660095,-0.3000997304916382,0.2746202051639557,-0.14292824268341064,0.24182087182998657,19261,-0.0001156716396330244,0.00522182498017827,0.021658037307249807,0.00014507239286883246,7.10959534541441e-05,False,False,False
m834,couch,19846,10000,-0.49328139424324036,0.5067375898361206,-0.2506874203681946,0.2539078891277313,-0.24164623022079468,0.2863115072250366,19846,-0.0005319036809211498,-0.011871655142349578,0.018993484619714403,9.919009446485562e-05,0.0001173276985936006,False,False,False
m835,couch,19299,9997,-0.4998190104961395,0.5000228881835938,-0.2822268605232239,0.2737666964530945,-0.2769022285938263,0.14496713876724243,19299,0.0010166672450285681,0.007867782505246496,-0.020222127883724596,0.00011169793786365228,0.00012914321394839445,False,False,False
m836,couch,19509,9995,-0.5,0.5,-0.28148865699768066,0.35499951243400574,-0.3186696469783783,0.1716785877943039,19509,-9.846118518225784e-05,-0.013567576769679143,-0.01608580123994826,9.186848436156363e-05,1.9591452781165042e-05,False,False,False
m837,couch,18641,10000,-0.497405081987381,0.5009866952896118,-0.23662564158439636,0.27618667483329773,-0.26486432552337646,0.17712222039699554,18641,-0.0002726087473491117,-0.00729756714666366,-0.02240964160012669,9.639834014049453e-05,0.00017773197565883946,False,False,False
m838,couch,19888,9976,-0.499816358089447,0.4996706545352936,-0.31057536602020264,0.260071337223053,-0.24283067882061005,0.24530759453773499,19888,0.0003367713063845848,-0.00860746366624066,0.019891356680094778,0.0001406458636476837,0.00012264474480472144,False,False,False
m839,couch,19980,9998,-0.49808788299560547,0.5016458034515381,-0.2661990523338318,0.3616240918636322,-0.27386578917503357,0.2500007450580597,19980,-7.987104265192497e-05,0.01193997915520986,-0.0112460232668227,0.00014201700900170762,0.00016827988583099245,False,False,False
m840,couch,19490,9998,-0.4329566955566406,0.43947288393974304,-0.535841703414917,0.6025519371032715,-0.41761407256126404,0.42022308707237244,19490,0.003354327102413302,-0.017653983878874433,-0.014307683366567854,0.00021920117486730095,6.123515930811243e-05,False,False,False
m841,couch,19984,9997,-0.47021201252937317,0.5297880172729492,-0.4019847810268402,0.3282091021537781,-0.20380568504333496,0.2037813812494278,19984,0.0006212962432145506,-0.0108324003606754,0.02054418971382364,0.0001411279136963246,6.19215407128101e-05,False,False,False
m842,couch,18743,9985,-0.5749688744544983,0.42234769463539124,-0.1936904639005661,0.17612315714359283,-0.19414542615413666,0.1199537068605423,18743,0.006017235461083147,0.011610501496223799,-0.024077343651317504,5.313173247439257e-05,2.8174533848099266e-05,False,False,False
m843,couch,18879,9968,-0.4958083927631378,0.5039927959442139,-0.26263192296028137,0.2892336845397949,-0.049507733434438705,0.3417455852031708,18879,-0.004009723730260386,0.009945315308222782,0.14155450970501593,0.00016755003053076222,0.0001770960093981597,False,False,False
m1565,covered_wagon,17460,10000,-0.4381272792816162,0.7916773557662964,-0.3313269317150116,0.3887389898300171,-0.1903878152370453,0.20415382087230682,17460,-0.006930098196853482,0.016826901192021175,0.0010251481624077706,0.00010179071024949946,0.0002101623765172512,False,False,False
m1566,covered_wagon,18937,9998,-0.2956933379173279,0.6804907321929932,-0.16504329442977905,0.18458756804466248,-0.28474050760269165,0.23107363283634186,18937,-0.013814921599608366,0.015279298811448365,-0.02658160793327483,7.557205391181643e-05,4.56244333258751e-05,False,False,False
m1567,covered_wagon,19253,10000,-0.5110486745834351,0.5010355710983276,-0.23903200030326843,0.28829219937324524,-0.35948681831359863,0.33996152877807617,19253,-0.0016266613093760625,0.01412595047883287,0.005165676840723725,0.00013610586239533204,2.2284380986228062e-05,False,False,False
m1568,covered_wagon,19166,9988,-0.6563774943351746,0.3666691184043884,-0.27832192182540894,0.2972329556941986,-0.14138062298297882,0.17664431035518646,19166,0.006406600598251144,-0.002915636891072697,0.01674096910070669,7.821740058865272e-05,0.00011871190290610101,False,False,False
m1569,covered_wagon,17369,10000,-0.37490883469581604,0.667397677898407,-0.3042882978916168,0.30180877447128296,-0.1552426666021347,0.1791781634092331,17369,-0.0071686710048714545,-0.0025318712325777958,0.017029702989785248,6.903369689050479e-05,0.00015238020151390978,False,False,False
m1768,desktop,16473,9998,-0.45506060123443604,0.4244217872619629,-0.6416769623756409,0.595764696598053,-0.7135936617851257,0.585826575756073,16473,-0.016487138217759736,-0.008342845044302036,-0.010004052964545419,0.0003364204656825845,0.0014125857541781525,False,False,True
m1769,desktop,19984,10000,-0.5744182467460632,0.5276392698287964,-0.35000044107437134,0.36428579688072205,-0.34482190012931824,0.5098375678062439,19984,0.0005833328519777806,0.007158321003339809,0.0027343157140341744,0.0002454317708836365,4.1485603151564135e-05,False,False,False
m1770,desktop,19029,10000,-0.46404194831848145,0.4768024981021881,-0.44242849946022034,0.653791069984436,-0.40278035402297974,0.4156707525253296,19029,-0.0038119135373588285,-0.0008476953860938583,-0.01852151146523353,0.00020543258403929495,0.0006214404283467514,False,False,False
m1771,desktop,19898,9998,-0.41977354884147644,0.6120472550392151,-0.36176735162734985,0.39203858375549316,-0.26734936237335205,0.18794786930084229,19898,-0.010690448147641503,-0.005202906746344242,0.016570097841182168,0.00013884969231361995,0.0003833103693183464,False,False,False
m1772,desktop,19312,9968,-0.6453656554222107,0.599564790725708,-0.6153053045272827,0.5760928392410278,-0.4719487130641937,0.35320135951042175,19312,0.0013118191552735335,-0.006890861571942273,-0.01356407910367177,0.00034603142632224325,0.0006863387556861652,False,False,True
m1773,desktop,16979,9425,-0.46598953008651733,0.6621934771537781,-0.3970220685005188,0.34171849489212036,-0.39285770058631897,0.2867278456687927,16979,0.0012554551797671928,-0.020146778028723934,0.009931466880323115,0.00013873469481747485,0.0004096646610232143,False,False,False
m1774,desktop,19953,9999,-0.5325840711593628,0.844633936882019,-0.5836552977561951,0.5437235832214355,-0.4889235496520996,0.7773891091346741,19953,0.0739085229537582,-0.010439741616251268,0.07280634271145175,0.00029357917467346116,0.0002481252984383396,False,False,False
m1775,desktop,19967,10000,-0.5368265509605408,0.7957898378372192,-0.5467378497123718,0.43209370970726013,-0.4239731431007385,0.3953242599964142,19967,-0.0005884530184334621,-0.013170313712267368,-0.008302100193523279,0.00017778294631873946,0.00010047997432322697,False,False,False
m1776,desktop,19338,10000,-0.5802345275878906,0.7677135467529297,-0.6085023283958435,0.5545336604118347,-0.5378462672233582,0.7240656614303589,19338,-0.0021654839611942663,0.014622341716037891,0.02661938637224746,0.00020444808436735425,0.00021774846255854418,False,False,False
m1777,desktop,19036,9572,-0.456982284784317,0.7660231590270996,-0.5127333402633667,0.6593274474143982,-0.46253418922424316,0.4906950891017914,19036,-0.005916622938516826,0.007278411331673797,-0.013166715218386669,0.00017827638722444798,0.00013906847639611708,False,False,False
m1778,desktop,19401,9999,-0.6047183275222778,0.702002763748169,-0.5099988579750061,0.5110164284706116,-0.48724693059921265,0.3971564471721649,19401,-0.024032514371513516,-0.0012975328476494872,0.008981386366814267,0.00019349035379494147,0.00015703162156896304,False,False,False
m792,desk_chair,17191,8622,-0.5881422758102417,0.6825958490371704,-0.27651622891426086,0.3280840516090393,-0.38819214701652527,0.27702081203460693,17191,-0.015812840633598745,0.0047873577937030155,-0.01606024472943211,7.956661576365025e-05,7.00001049278024e-05,False,True,False
m793,desk_chair,19150,9999,-0.5170751214027405,0.6740061044692993,-0.4461205303668976,0.45903196930885315,-0.32013219594955444,0.4706058204174042,19150,-0.01719554802112212,0.0023417169989536357,0.009722367199968641,9.869391173327399e-05,1.8410514850437963e-05,False,False,False
m794,desk_chair,19421,10000,-0.5491138100624084,0.6091752052307129,-0.3529086709022522,0.3651580512523651,-0.30301734805107117,0.4901178181171417,19421,-0.0077467761575419885,0.0069458662635440835,0.006860829652790648,8.093535919296714e-05,3.9112385836526155e-05,False,False,False
m795,desk_chair,19903,9988,-0.5319766402244568,0.5591890215873718,-0.17790846526622772,0.21425779163837433,-0.26161429286003113,0.29885026812553406,19903,0.0030427458385104238,0.01522967582584082,0.005597564518211444,0.00012207694665003314,7.8492095370273e-05,False,False,False
m796,desk_chair,19861,9997,-0.5677618980407715,0.6045308113098145,-0.3515651524066925,0.3619023859500885,-0.3114534914493561,0.43636617064476013,19861,-0.003172161611068505,-0.006472608859592969,-0.005436782905295626,0.0001312504635786975,0.0002958658464201766,False,False,False
m797,desk_chair,20092,9990,-0.5856696963310242,0.5105999708175659,-0.29948464035987854,0.31646421551704407,-0.3574797511100769,0.3416350483894348,20092,-0.005546193350468643,0.009502433371442525,-0.006262755222353383,0.00010553218536203295,3.194489766046727e-05,False,False,False
m798,desk_chair,19263,10000,-0.5230659246444702,0.6325375437736511,-0.3356316387653351,0.3683447539806366,-0.3683563470840454,0.3688303530216217,19263,-0.009723109354192922,0.008127920082159033,0.010980995865096897,9.120481052463409e-05,6.745090034642761e-05,False,False,False
m799,desk_chair,19858,9985,-0.6045272946357727,0.5898792147636414,-0.3116912245750427,0.3447459936141968,-0.3860851526260376,0.43374133110046387,19858,-0.00856696322451724,-0.008274138059291442,0.00708321383524542,0.00010284717698718207,8.50725210186482e-05,False,False,False
m800,desk_chair,19853,10000,-0.5595248341560364,0.5822577476501465,-0.32719331979751587,0.32845211029052734,-0.31682854890823364,0.3574090600013733,19853,-0.008287127616523785,-0.0003284172845796919,0.010554758056811261,8.324621451766297e-05,1.4217073607567323e-05,False,False,False
m801,desk_chair,19836,9974,-0.5254967212677002,0.5827289819717407,-0.21042270958423615,0.25556865334510803,-0.2949032485485077,0.27561843395233154,19836,-0.012662241204091918,0.012982037583041514,-0.014707372555014394,0.00011125321897266631,0.00010386136919092119,False,False,False
m802,desk_chair,19292,10000,-0.4236977994441986,0.5736966729164124,-0.27102798223495483,0.2745641767978668,-0.17578956484794617,0.3320395350456238,19292,-0.014166814784500239,0.0010434616012135758,-0.018344045122352937,6.11422236752089e-05,1.3679458216667603e-05,False,False,False
m803,desk_chair,19666,10000,-0.5395224094390869,0.5769675970077515,-0.3569692075252533,0.3529336452484131,-0.32647445797920227,0.33452436327934265,19666,-0.012386323955309782,0.0010249579201088998,0.013235163213233427,5.535692173608436e-05,1.0134464022058157e-05,False,False,False
m804,desk_chair,19769,9991,-0.5935507416725159,0.5335104465484619,-0.32152849435806274,0.42180028557777405,-0.34588587284088135,0.3585573732852936,19769,-0.00012585332087709049,-0.00634544513021176,0.0074255707632813524,7.334818315543953e-05,3.768499879165473e-05,False,False,False
m805,desk_chair,18912,9426,-0.5189495086669922,0.6754100918769836,-0.3376842737197876,0.4839172065258026,-0.36446210741996765,0.3773956298828125,18912,-0.009341165977937327,0.007696695677250899,0.006431054642565344,7.61852313435239e-05,2.318072750798641e-05,False,False,False
m806,desk_chair,19960,10000,-0.5670214891433716,0.47053271532058716,-0.15918590128421783,0.19164463877677917,-0.2355281561613083,0.1839974820613861,19960,0.005138042049288585,0.016236397397688545,-0.013418622027459796,3.731237953265762e-05,1.0682993248029302e-05,False,False,False
m603,desk_lamp,19996,10000,-0.39154818654060364,0.5165034532546997,-0.38529396057128906,0.5373443365097046,-0.283546507358551,0.30416083335876465,19996,-0.00130360780431957,-0.006638995965392865,0.010323072026257358,7.309597382910997e-05,4.769581704977711e-05,False,False,False
m604,desk_lamp,19747,9997,-0.43193331360816956,0.5623891353607178,-0.2955949604511261,0.4259133040904999,-0.04659251123666763,0.08961044996976852,19747,-0.00019989136357246649,-0.010973132778304813,0.02152211713692687,1.6579296743116595e-05,7.095070492167556e-06,False,False,False
m605,desk_lamp,19827,9996,-0.6779295206069946,0.5039792060852051,-0.2321004718542099,0.2092178761959076,-0.2371883988380432,0.26217830181121826,19827,-0.0962427428860832,0.013001978683239612,0.012675710960887944,4.939774358627456e-05,1.8688758037554654e-05,False,False,False
m606,desk_lamp,19942,10000,-0.5131170153617859,0.5561017394065857,-0.37392497062683105,0.27983513474464417,-0.21473006904125214,0.24151624739170074,19942,-0.0046811485254209554,-0.003466762055090841,0.013485307200635347,4.439149687426769e-05,7.309035705642847e-06,False,False,False
m607,desk_lamp,19894,10000,-0.45552191138267517,0.702677845954895,-0.25921300053596497,0.42169225215911865,-0.14997000992298126,0.1865033060312271,19894,0.02931629343981983,0.004625400424405699,0.01822367855262222,2.059387092075869e-05,7.911038564316387e-06,False,False,False
m608,desk_lamp,19744,9998,-0.5603998899459839,0.5592808127403259,-0.38048893213272095,0.39055335521698,-0.3665023446083069,0.40536853671073914,19744,0.006081159282039155,0.00559126727154854,-0.0052244996851315145,0.0001050796347728664,2.8729039797463138e-05,False,False,False
m609,desk_lamp,19949,9993,-0.323639839887619,0.7985144257545471,-0.22289195656776428,0.1873914897441864,-0.07776584476232529,0.11955198645591736,19949,-0.017059559224693852,-0.006257830107206162,0.01995530981231583,1.4793754222931013e-05,3.932320588266786e-06,False,False,False
m610,desk_lamp,17761,8814,-0.48574620485305786,0.5069480538368225,-0.24306146800518036,0.5677087306976318,-0.3369155526161194,0.2197689414024353,17761,-0.0010258447813238489,0.006852309787814282,0.0014231029867904984,8.759503049124044e-05,0.00011918361749455283,False,False,False
m611,desk_lamp,19958,10000,-0.6306198835372925,0.44044071435928345,-0.3513127863407135,0.3045739233493805,-0.21479004621505737,0.2414942979812622,19958,-0.11925591947259756,0.02037918390372279,0.013390751461836563,4.4302726303429444e-05,1.717806959689973e-05,False,False,False
m612,desk_lamp,19930,9926,-0.4541782736778259,0.6709900498390198,-0.37731504440307617,0.3931334912776947,-0.35019513964653015,0.4121670722961426,19930,0.07367851580646867,0.014477660152651069,-0.00011595199908108734,0.00011659765077390724,8.820579829101241e-05,False,False,False
m613,desk_lamp,19639,10000,-0.4487679898738861,0.8050060272216797,-0.24204500019550323,0.3705660104751587,-0.12701202929019928,0.1565924882888794,19639,-0.0208214443067429,-0.0010710808801952308,0.01775398539233257,1.8109230686616957e-05,2.9808465711012793e-06,False,False,False
m614,desk_lamp,19982,9992,-0.44832631945610046,0.5911099910736084,-0.4262976348400116,0.48340046405792236,-0.1800719052553177,0.2105196863412857,19982,-0.007836541614388876,-0.003985628561630176,0.015219319185229072,4.604104183746683e-05,1.240984998673214e-05,False,False,False
m615,desk_lamp,19964,10000,-0.9008331894874573,0.3920394778251648,-0.24031411111354828,0.4140419065952301,-0.1277475208044052,0.1269926130771637,19964,0.01035933097060559,-0.018466624534502443,0.001124619479629941,4.223604024170785e-05,3.346141309016201e-05,False,False,False
m616,desk_lamp,19690,9997,-0.4701714515686035,0.6023182272911072,-0.283666729927063,0.41781601309776306,-0.20320536196231842,0.23631790280342102,19690,-0.007773339542829383,-0.015771176306851,0.01394816636654606,6.863436729324125e-05,4.4472844803589325e-05,False,False,False
m767,desk_with_hutch,19801,10000,-0.49987390637397766,0.5002791881561279,-0.3714081943035126,0.2903408706188202,-0.3305951952934265,0.21469534933567047,19801,-0.000248518617294506,0.0038817363126210187,-0.013918031774277537,0.0001633312156761118,0.0004132195938169162,False,False,False
m768,desk_with_hutch,19877,10000,-0.6284911036491394,0.5101082921028137,-0.6669467687606812,0.5135040879249573,-0.4847712516784668,0.3005112111568451,19877,0.007382368935170674,-0.0012910444977803999,-0.015639582172245925,0.00017300626512640682,0.00018083017683696005,False,False,False
m769,desk_with_hutch,19814,9999,-0.43688511848449707,0.5093274712562561,-0.6143916249275208,0.5859036445617676,-0.25044378638267517,0.23652681708335876,19814,0.0058545494827005025,0.0002633118836408232,-0.01740212028736372,0.00018821475503460398,0.0001221851142775543,False,False,False
m770,desk_with_hutch,19324,9999,-0.5810991525650024,0.5860691070556641,-0.4749307632446289,0.46335065364837646,-0.20658716559410095,0.23477239906787872,19324,-0.0012728614244085891,-0.0031163511347081893,-0.019370796548519604,0.00024200766289075637,0.00012826091611337979,False,False,False
m771,desk_with_hutch,19922,10000,-0.6125165820121765,0.5550308227539062,-0.5280858874320984,0.4283120632171631,-0.2845219373703003,0.2743537127971649,19922,-0.00010932485291121695,-0.00042149664751642973,-0.006268588252704113,0.0001777550428592804,3.717453802492935e-05,False,False,False
m772,desk_with_hutch,19925,10000,-0.613965630531311,0.5527943968772888,-0.5219897627830505,0.4343595504760742,-0.2785171866416931,0.27487000823020935,19925,-0.001390515552882927,0.00432303145538841,-0.0028968959467140223,0.00017796551870194954,3.753888849932551e-05,False,False,False
m773,desk_with_hutch,19920,10000,-0.6149461269378662,0.5541115403175354,-0.5318636894226074,0.4247046411037445,-0.27517229318618774,0.2768499255180359,19920,0.00013328051082008352,-0.004680178275154861,2.812371343972288e-05,0.00017778456620508713,3.7421537913796364e-05,False,False,False
m807,dining_chair,19979,10000,-0.4689522385597229,0.5842606425285339,-0.18456873297691345,0.21456846594810486,-0.23829086124897003,0.23677948117256165,19979,-0.006703752368509809,0.01501216231352609,-0.01832499167601459,5.189668641378764e-05,9.543404475385083e-06,False,False,False
m808,dining_chair,19588,10000,-0.6406348347663879,0.5011903643608093,-0.26607102155685425,0.2871243953704834,-0.2761090099811554,0.4008817672729492,19588,0.009342019131865994,0.010793397994615607,0.010500392288703576,3.941235851383431e-05,7.024229426899446e-06,False,False,False
m809,dining_chair,19940,10000,-0.43336814641952515,0.578105628490448,-0.09485232830047607,0.13322997093200684,-0.12484733760356903,0.10696571320295334,19940,-0.0031279777899010483,0.019223006814551993,0.022361389899128194,2.4904854350488603e-05,5.322681850464772e-06,False,False,False
m810,dining_chair,19910,9990,-0.5378063917160034,0.5132057666778564,-0.1824127584695816,0.2157491147518158,-0.21431943774223328,0.2489461898803711,19910,-0.003959390249083325,0.01524005431625123,0.017577055013075913,5.284062228156662e-05,5.8167406094581404e-05,False,False,False
m811,dining_chair,19892,10000,-0.5877001881599426,0.5473200082778931,-0.25840428471565247,0.2814139127731323,-0.4591485559940338,0.27633464336395264,19892,0.01157433408503558,0.01124178230921519,-0.022579312983628256,7.587306787959142e-05,7.137192944401386e-05,False,False,False
m812,dining_chair,19896,10000,-0.5927414298057556,0.49638649821281433,-0.21545593440532684,0.24256877601146698,-0.37120282649993896,0.25217676162719727,19896,0.007153298621818105,0.01336525527774005,-0.023304610583818518,5.7977582692407404e-05,5.122941600133096e-05,False,False,False
m813,dining_chair,19880,10000,-0.6008090376853943,0.459470272064209,-0.18355964124202728,0.2138327807188034,-0.3101992607116699,0.22127015888690948,19880,0.00480535314065307,0.014886720184206208,-0.023212389828356942,4.631533644505158e-05,3.870812191514497e-05,False,False,False
m814,dining_chair,19845,10000,-0.5706282258033752,0.5605695843696594,-0.2583984434604645,0.2814165949821472,-0.45672908425331116,0.27775874733924866,19845,0.009196032443098743,0.011215714296625233,-0.021733387149946756,8.243643194125863e-05,7.040870222551585e-05,False,False,False
m815,dining_chair,19836,9999,-0.5803346633911133,0.5125190019607544,-0.2152777463197708,0.24257194995880127,-0.37916049361228943,0.2546756863594055,19836,0.0058193375584993,0.013391465461046468,-0.022275680659574495,6.271742813777349e-05,5.073042164580758e-05,False,False,False
m816,dining_chair,19847,10000,-0.5986213684082031,0.4703255295753479,-0.18356388807296753,0.2138374149799347,-0.3387646973133087,0.224472314119339,19847,0.004943015701881767,0.014961103202565633,-0.022153047175312125,4.978765230106082e-05,3.857890288673311e-05,False,False,False
m817,dining_chair,19040,9544,-0.5676902532577515,0.5549286007881165,-0.4651351273059845,0.3619753122329712,-0.2923028767108917,0.3443828821182251,19040,0.0034779626715118264,-0.008246046892043713,0.0151903350130287,9.484846061241489e-05,5.80969001519505e-05,False,False,False
m818,dining_chair,20116,9999,-0.5176926255226135,0.6198997497558594,-0.2712153196334839,0.2788582146167755,-0.4082013666629791,0.30196908116340637,20116,-0.0017052381943453872,0.003736997289031949,0.004400858060720899,8.301997546713019e-05,1.6240362573863294e-05,False,False,False
