id,label,faces,vertices,bound_xmin,bound_xmax,bound_ymin,bound_ymax,bound_zmin,bound_zmax,cell_type_3,bary_center_x,bary_center_y,bary_center_z,cell_area_mean,cell_area_std,faces_outlier,vertices_outlier
m1019,data,9352,4699,-0.4980126917362213,0.5094947814941406,-0.17167919874191284,0.176242396235466,-0.18697722256183624,0.16827161610126495,9352,0.005741044878959656,0.002281598746776581,-0.009352803230285645,0.00012541025522809306,0.0003449077952903512,False,False
m1020,data,4944,2516,-0.5014707446098328,0.5073838829994202,-0.20039141178131104,0.18954800069332123,-0.13242819905281067,0.16707928478717804,4944,0.002956569194793701,-0.0054217055439949036,0.017325542867183685,0.0002439734928656026,0.0005843645243632256,False,False
m1021,data,22744,11781,-0.49757933616638184,0.5021648406982422,-0.14501552283763885,0.131028950214386,-0.11118998378515244,0.13957658410072327,22744,0.0022927522659301758,-0.006993286311626434,0.014193300157785416,3.101291942401092e-05,6.319048872363351e-05,False,False
m1022,data,23640,12337,-0.5072041749954224,0.5006253719329834,-0.19090299308300018,0.15335676074028015,-0.15545311570167542,0.18858452141284943,23640,-0.0032894015312194824,-0.018773116171360016,0.016565702855587006,4.30919130392022e-05,8.703940342065977e-05,False,False
m1023,data,2776,1390,-0.49999532103538513,0.5000272393226624,-0.18089018762111664,0.18093298375606537,-0.08105272054672241,0.08120036125183105,2776,1.595914363861084e-05,2.1398067474365234e-05,7.382035255432129e-05,0.00018601594889929742,0.00017591036029107878,False,False
m1024,data,5184,1780,-0.507331371307373,0.5005172491073608,-0.18984228372573853,0.18581382930278778,-0.16134785115718842,0.1375734806060791,5184,-0.0034070611000061035,-0.0020142272114753723,-0.011887185275554657,0.00035231175077364227,0.0005273950423470892,False,False
m1025,data,1616,816,-0.5163790583610535,0.49857643246650696,-0.34933537244796753,0.401467889547348,-0.2866647243499756,0.17513634264469147,1616,-0.008901312947273254,0.026066258549690247,-0.05576419085264206,0.0008202085301494791,0.0005897936920718593,False,False
m1026,data,21904,10554,-0.5022985339164734,0.494709849357605,-0.17166803777217865,0.1676868349313736,-0.08846531063318253,0.06960025429725647,21904,-0.003794342279434204,-0.001990601420402527,-0.009432528167963028,2.8249063510406478e-05,5.199177911337336e-05,False,False
m1027,data,10304,5154,-0.49939101934432983,0.5042456984519958,-0.27892938256263733,0.2800595462322235,-0.09271813929080963,0.08881539851427078,10304,0.002427339553833008,0.0005650818347930908,-0.0019513703882694244,6.721390890513297e-05,8.696840299971832e-05,False,False
m1028,data,3040,1548,-0.503076434135437,0.5043646097183228,-0.14243315160274506,0.14243315160274506,-0.10239708423614502,0.08036502450704575,3040,0.0006440877914428711,0.0,-0.011016029864549637,0.0002152906388535515,0.00021007234308772558,False,False
m1029,data,13680,6869,-0.5012117028236389,0.5011735558509827,-0.14112630486488342,0.14112631976604462,-0.10277462005615234,0.08165421336889267,13680,-1.9073486328125e-05,7.450580596923828e-09,-0.010560203343629837,3.303475431276351e-05,2.8160507808823218e-05,False,False
m1030,data,5280,2665,-0.5001738667488098,0.5002832412719727,-0.14216987788677216,0.14154034852981567,-0.08557888865470886,0.07024466246366501,5280,5.46872615814209e-05,-0.00031476467847824097,-0.007667113095521927,0.00012906200687977712,0.0003234980674186094,False,False
m1031,data,5280,2665,-0.5001738667488098,0.5002832412719727,-0.14216987788677216,0.14154034852981567,-0.08557888865470886,0.07024466246366501,5280,5.46872615814209e-05,-0.00031476467847824097,-0.007667113095521927,0.00012906200687977712,0.0003234980674186094,False,False
m1032,data,7340,3497,-0.5005950331687927,0.49812212586402893,-0.1726084053516388,0.16457101702690125,-0.1508358269929886,0.0932113453745842,7340,-0.001236453652381897,-0.004018694162368774,-0.028812240809202194,0.0001569989503172844,0.00025617538630055386,False,False
m1033,data,7448,3740,-0.5329388380050659,0.5016884803771973,-0.4203701913356781,0.3507431149482727,-0.1994648575782776,0.1888265460729599,7448,-0.015625178813934326,-0.0348135381937027,-0.005319155752658844,7.383977055804707e-05,9.689252263202592e-05,False,False
m1034,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1035,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1036,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1037,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1038,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1039,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1040,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1041,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1042,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1043,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1044,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1045,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1046,data,2432,794,-0.504263162612915,0.501060962677002,-0.4627336859703064,0.45582571625709534,-0.0868505910038948,0.08944974094629288,2432,-0.001601099967956543,-0.00345398485660553,0.0012995749711990356,0.0006144378544896802,0.000931831260576577,False,False
m1047,data,3416,1710,-0.5005565881729126,0.5008963942527771,-0.4565010666847229,0.45649999380111694,-0.14044535160064697,0.13673217594623566,3416,0.00016990303993225098,-5.364418029785156e-07,-0.001856587827205658,0.0002533808268552624,0.00023703498584209557,False,False
m1048,data,5720,2892,-0.49952638149261475,0.5018897652626038,-0.4959575831890106,0.4959150552749634,-0.09143871068954468,0.11326529830694199,5720,0.0011816918849945068,-2.1263957023620605e-05,0.010913293808698654,0.0001786564528910085,0.0002346459733185846,False,False
m1049,data,3968,2049,-0.5010979175567627,0.5054464936256409,-0.43354082107543945,0.4273349940776825,-0.09863616526126862,0.07561086118221283,3968,0.002174288034439087,-0.003102913498878479,-0.011512652039527893,0.00016044087268510143,0.00018933248548198513,False,False
m1050,data,3248,1626,-0.4998493492603302,0.5087313055992126,-0.44031786918640137,0.4267839193344116,-0.11700844764709473,0.119160957634449,3248,0.004440978169441223,-0.006766974925994873,0.0010762549936771393,0.00020941664982147745,0.00010816127625404271,False,False
m1051,data,21780,11030,-0.49058714509010315,0.4909006953239441,-0.5003837943077087,0.4996279180049896,-0.11582578718662262,0.10761713236570358,21780,0.0001567751169204712,-0.0003779381513595581,-0.004104327410459518,4.609730966038227e-05,0.0001281643700619184,False,False
m1052,data,3824,1914,-0.5000461935997009,0.4993520677089691,-0.4737010598182678,0.47420597076416016,-0.06648940593004227,0.06998761743307114,3824,-0.00034706294536590576,0.000252455472946167,0.0017491057515144348,0.0001192280849047574,0.0001223520460805869,False,False
m1053,data,3520,1994,-0.5015785694122314,0.5000403523445129,-0.4621982276439667,0.4596157968044281,-0.09363558888435364,0.08751904219388962,3520,-0.0007691085338592529,-0.0012912154197692871,-0.00305827334523201,0.00019781371994525844,0.0002463198773346294,False,False
m1054,data,3324,1929,-0.5013218522071838,0.5000332593917847,-0.3730933964252472,0.37417125701904297,-0.10144494473934174,0.10056759417057037,3324,-0.000644296407699585,0.0005389302968978882,-0.00043867528438568115,0.00017654666016221832,0.00019993929465676963,False,False
m1055,data,5408,2744,-0.49994856119155884,0.5010905861854553,-0.46261271834373474,0.4626093804836273,-0.08879368752241135,0.08347680419683456,5408,0.0005710124969482422,-1.6689300537109375e-06,-0.002658441662788391,0.00019087794275897776,0.00016250043468959358,False,False
m1056,data,3496,2047,-0.5006641745567322,0.4999415874481201,-0.40801802277565,0.40627965331077576,-0.1643553376197815,0.16553986072540283,3496,-0.0003612935543060303,-0.0008691847324371338,0.0005922615528106689,0.00026606897925788263,0.0007966543363227769,False,False
m1057,data,3520,2072,-0.4998434782028198,0.5009690523147583,-0.4440152943134308,0.44359254837036133,-0.21591074764728546,0.2219741940498352,3520,0.0005627870559692383,-0.000211372971534729,0.003031723201274872,0.0003133064013157345,0.0009129717547747059,False,False
m1058,data,3428,1989,-0.501599907875061,0.5001395344734192,-0.4728197455406189,0.46828293800354004,-0.09232339262962341,0.08541087806224823,3428,-0.0007301867008209229,-0.0022684037685394287,-0.0034562572836875916,0.00019234906838356,0.00017186295015536108,False,False
m1059,data,3360,1914,-0.5022913813591003,0.5002129673957825,-0.452629029750824,0.44053229689598083,-0.09441738575696945,0.09748277813196182,3360,-0.0010392069816589355,-0.00604836642742157,0.0015326961874961853,0.00023183842484913889,0.0003011098918756304,False,False
m1060,data,3448,2006,-0.5008389353752136,0.5001494884490967,-0.46907472610473633,0.4696037471294403,-0.08430144190788269,0.07690650969743729,3448,-0.0003447234630584717,0.00026451051235198975,-0.003697466105222702,0.00020289144241730092,0.00022119625868900316,False,False
m1061,data,3544,2048,-0.5007645487785339,0.5001656413078308,-0.4051184356212616,0.40333297848701477,-0.08124374598264694,0.0753055140376091,3544,-0.0002994537353515625,-0.0008927285671234131,-0.002969115972518921,0.00015132798303711616,0.00015011548953046327,False,False
m1062,data,3544,2048,-0.5007645487785339,0.5001656413078308,-0.4051184356212616,0.40333297848701477,-0.08124374598264694,0.0753055140376091,3544,-0.0002994537353515625,-0.0008927285671234131,-0.002969115972518921,0.00015132798303711616,0.00015011548953046327,False,False
m1063,data,3588,1939,-0.5001178979873657,0.501914381980896,-0.46937882900238037,0.46984609961509705,-0.07725284993648529,0.09357373416423798,3588,0.0008982419967651367,0.0002336353063583374,0.008160442113876343,0.0001430359913622746,0.00019920392520427594,False,False
m1064,data,3588,1939,-0.5001178979873657,0.501914381980896,-0.46937882900238037,0.46984609961509705,-0.07725284993648529,0.09357373416423798,3588,0.0008982419967651367,0.0002336353063583374,0.008160442113876343,0.0001430359913622746,0.00019920392520427594,False,False
m1065,data,3588,1939,-0.5001178979873657,0.501914381980896,-0.46937882900238037,0.46984609961509705,-0.07725284993648529,0.09357373416423798,3588,0.0008982419967651367,0.0002336353063583374,0.008160442113876343,0.0001430359913622746,0.00019920392520427594,False,False
m1066,data,3588,1939,-0.5001178979873657,0.501914381980896,-0.46937882900238037,0.46984609961509705,-0.07725284993648529,0.09357373416423798,3588,0.0008982419967651367,0.0002336353063583374,0.008160442113876343,0.0001430359913622746,0.00019920392520427594,False,False
m1067,data,3588,1939,-0.5001178979873657,0.501914381980896,-0.46937882900238037,0.46984609961509705,-0.07725284993648529,0.09357373416423798,3588,0.0008982419967651367,0.0002336353063583374,0.008160442113876343,0.0001430359913622746,0.00019920392520427594,False,False
m1068,data,3588,1939,-0.5001178979873657,0.501914381980896,-0.46937882900238037,0.46984609961509705,-0.07725284993648529,0.09357373416423798,3588,0.0008982419967651367,0.0002336353063583374,0.008160442113876343,0.0001430359913622746,0.00019920392520427594,False,False
m1069,data,3588,1939,-0.5001178979873657,0.501914381980896,-0.46937882900238037,0.46984609961509705,-0.07725284993648529,0.09357373416423798,3588,0.0008982419967651367,0.0002336353063583374,0.008160442113876343,0.0001430359913622746,0.00019920392520427594,False,False
m1070,data,3588,1939,-0.5001178979873657,0.501914381980896,-0.46937882900238037,0.46984609961509705,-0.07725284993648529,0.09357373416423798,3588,0.0008982419967651367,0.0002336353063583374,0.008160442113876343,0.0001430359913622746,0.00019920392520427594,False,False
m1071,data,3588,1939,-0.5001178979873657,0.501914381980896,-0.46937882900238037,0.46984609961509705,-0.07725284993648529,0.09357373416423798,3588,0.0008982419967651367,0.0002336353063583374,0.008160442113876343,0.0001430359913622746,0.00019920392520427594,False,False
m1072,data,2884,1458,-0.45638588070869446,0.4619196951389313,-0.54730224609375,0.48059505224227905,-0.1541680097579956,0.17531108856201172,2884,0.002766907215118408,-0.033353596925735474,0.010571539402008057,0.00036428341697025544,0.0003442642930072371,False,False
m1073,data,2884,1458,-0.45638588070869446,0.4619196951389313,-0.54730224609375,0.48059505224227905,-0.1541680097579956,0.17531108856201172,2884,0.002766907215118408,-0.033353596925735474,0.010571539402008057,0.00036428341697025544,0.0003442642930072371,False,False
m1074,data,2912,1494,-0.503907322883606,0.5025050044059753,-0.29640308022499084,0.27176767587661743,-0.200123131275177,0.20246253907680511,2912,-0.0007011592388153076,-0.012317702174186707,0.0011697039008140564,0.0003340957462102547,0.0003480343413185274,False,False
m1075,data,8368,4185,-0.5011698603630066,0.5093384981155396,-0.2237587720155716,0.21671171486377716,-0.11366730183362961,0.2156408131122589,8368,0.0040843188762664795,-0.003523528575897217,0.05098675563931465,0.00014523172217116462,0.000217177725231821,False,False
m1076,data,3580,1858,-0.5042096972465515,0.4933428466320038,-0.1396300494670868,0.13153137266635895,-0.13709022104740143,0.19873911142349243,3580,-0.005433425307273865,-0.004049338400363922,0.0308244451880455,0.00015188420736558,0.0001818327017184694,False,False
m1077,data,3520,1823,-0.49765026569366455,0.5026405453681946,-0.18046291172504425,0.13927271962165833,-0.11593224853277206,0.1325874775648117,3520,0.0024951398372650146,-0.020595096051692963,0.008327614516019821,0.00014795422229878021,0.0001972938396620228,False,False
m1078,data,3596,1852,-0.5063962936401367,0.49586254358291626,-0.18662483990192413,0.2719000577926636,-0.15671487152576447,0.1392546147108078,3596,-0.0052668750286102295,0.04263760894536972,-0.008730128407478333,0.00016225490671541753,0.00020394017349024496,False,False
m1079,data,3596,1852,-0.5063962936401367,0.49586254358291626,-0.18662483990192413,0.2719000577926636,-0.15671487152576447,0.1392546147108078,3596,-0.0052668750286102295,0.04263760894536972,-0.008730128407478333,0.00016225490671541753,0.00020394017349024496,False,False
m1080,data,3596,1852,-0.5063962936401367,0.49586254358291626,-0.18662483990192413,0.2719000577926636,-0.15671487152576447,0.1392546147108078,3596,-0.0052668750286102295,0.04263760894536972,-0.008730128407478333,0.00016225490671541753,0.00020394017349024496,False,False
m1081,data,8528,4282,-0.4282558262348175,0.49970293045043945,-0.39827150106430054,0.41265708208084106,-0.17335517704486847,0.13278251886367798,8528,0.035723552107810974,0.007192790508270264,-0.020286329090595245,9.778562956277489e-05,0.0003965791855614991,False,False
m1082,data,8528,4282,-0.4282558262348175,0.49970293045043945,-0.39827150106430054,0.41265708208084106,-0.17335517704486847,0.13278251886367798,8528,0.035723552107810974,0.007192790508270264,-0.020286329090595245,9.778562956277489e-05,0.0003965791855614991,False,False
m1083,data,1936,978,-0.5131706595420837,0.47692549228668213,-0.18369360268115997,0.17718873918056488,-0.09358102828264236,0.09341666847467422,1936,-0.018122583627700806,-0.0032524317502975464,-8.217990398406982e-05,0.00018182598827482102,0.0002159630728179438,False,False
m1084,data,1936,978,-0.5131706595420837,0.47692549228668213,-0.18369360268115997,0.17718873918056488,-0.09358102828264236,0.09341666847467422,1936,-0.018122583627700806,-0.0032524317502975464,-8.217990398406982e-05,0.00018182598827482102,0.0002159630728179438,False,False
m1085,data,1936,978,-0.5131706595420837,0.47692549228668213,-0.18369360268115997,0.17718873918056488,-0.09358102828264236,0.09341666847467422,1936,-0.018122583627700806,-0.0032524317502975464,-8.217990398406982e-05,0.00018182598827482102,0.0002159630728179438,False,False
m1086,data,1936,978,-0.5131706595420837,0.47692549228668213,-0.18369360268115997,0.17718873918056488,-0.09358102828264236,0.09341666847467422,1936,-0.018122583627700806,-0.0032524317502975464,-8.217990398406982e-05,0.00018182598827482102,0.0002159630728179438,False,False
m1087,data,1936,978,-0.5131706595420837,0.47692549228668213,-0.18369360268115997,0.17718873918056488,-0.09358102828264236,0.09341666847467422,1936,-0.018122583627700806,-0.0032524317502975464,-8.217990398406982e-05,0.00018182598827482102,0.0002159630728179438,False,False
m1088,data,3768,1898,-0.5180302262306213,0.4939161241054535,-0.14619606733322144,0.2563801109790802,-0.09760133922100067,0.09759876877069473,3768,-0.012057051062583923,0.05509202182292938,-1.2852251529693604e-06,9.589722835428087e-05,0.00011863569888684043,False,False
m1089,data,3768,1898,-0.5180302262306213,0.4939161241054535,-0.14619606733322144,0.2563801109790802,-0.09760133922100067,0.09759876877069473,3768,-0.012057051062583923,0.05509202182292938,-1.2852251529693604e-06,9.589722835428087e-05,0.00011863569888684043,False,False
m1090,data,3768,1898,-0.5180302262306213,0.4939161241054535,-0.14619606733322144,0.2563801109790802,-0.09760133922100067,0.09759876877069473,3768,-0.012057051062583923,0.05509202182292938,-1.2852251529693604e-06,9.589722835428087e-05,0.00011863569888684043,False,False
m1091,data,18348,9198,-0.4913518726825714,0.5146614909172058,-0.15117375552654266,0.24428503215312958,-0.061672862619161606,0.0618995800614357,18348,0.0116548091173172,0.04655563831329346,0.00011335872113704681,1.0520885852162442e-05,1.282781017493542e-05,False,False
m1092,data,3496,1764,-0.5096067786216736,0.5011345148086548,-0.38637107610702515,0.38388243317604065,-0.1308000534772873,0.13029833137989044,3496,-0.004236131906509399,-0.0012443214654922485,-0.0002508610486984253,0.0003343035565352448,0.0002406841624120562,False,False
m1093,data,2584,1344,-0.491820752620697,0.4942642152309418,-0.500177264213562,0.499978244304657,-0.09313924610614777,0.0928412675857544,2584,0.0012217313051223755,-9.950995445251465e-05,-0.0001489892601966858,0.0006451860582781479,0.0010709066181298008,False,False
m1094,data,2096,1061,-0.48649922013282776,0.4861668348312378,-0.5000397562980652,0.4999569058418274,-0.11906807124614716,0.11925764381885529,2096,-0.0001661926507949829,-4.1425228118896484e-05,9.478628635406494e-05,0.00046878530199173554,0.0006297058962661205,False,False
m1095,data,22016,11290,-0.4983402490615845,0.5048389434814453,-0.38709160685539246,0.38792577385902405,-0.10739072412252426,0.12469552457332611,22016,0.00324934720993042,0.0004170835018157959,0.008652400225400925,4.6403422634450565e-05,0.00045397401361294714,False,False
m1096,data,22016,11290,-0.4983402490615845,0.5048389434814453,-0.38709160685539246,0.38792577385902405,-0.10739072412252426,0.12469552457332611,22016,0.00324934720993042,0.0004170835018157959,0.008652400225400925,4.6403422634450565e-05,0.00045397401361294714,False,False
m1097,data,14348,7274,-0.476200133562088,0.47784504294395447,-0.5013471841812134,0.49863967299461365,-0.2210211157798767,0.22020715475082397,14348,0.0008224546909332275,-0.0013537555932998657,-0.0004069805145263672,9.032300628387145e-05,0.0001472786496498847,False,False
m1098,data,14348,7274,-0.476200133562088,0.47784504294395447,-0.5013471841812134,0.49863967299461365,-0.2210211157798767,0.22020715475082397,14348,0.0008224546909332275,-0.0013537555932998657,-0.0004069805145263672,9.032300628387145e-05,0.0001472786496498847,False,False
m1099,data,14348,7274,-0.476200133562088,0.47784504294395447,-0.5013471841812134,0.49863967299461365,-0.2210211157798767,0.22020715475082397,14348,0.0008224546909332275,-0.0013537555932998657,-0.0004069805145263672,9.032300628387145e-05,0.0001472786496498847,False,False
m1100,data,14348,7274,-0.476200133562088,0.47784504294395447,-0.5013471841812134,0.49863967299461365,-0.2210211157798767,0.22020715475082397,14348,0.0008224546909332275,-0.0013537555932998657,-0.0004069805145263672,9.032300628387145e-05,0.0001472786496498847,False,False
m1101,data,14348,7274,-0.476200133562088,0.47784504294395447,-0.5013471841812134,0.49863967299461365,-0.2210211157798767,0.22020715475082397,14348,0.0008224546909332275,-0.0013537555932998657,-0.0004069805145263672,9.032300628387145e-05,0.0001472786496498847,False,False
m1102,data,14348,7274,-0.476200133562088,0.47784504294395447,-0.5013471841812134,0.49863967299461365,-0.2210211157798767,0.22020715475082397,14348,0.0008224546909332275,-0.0013537555932998657,-0.0004069805145263672,9.032300628387145e-05,0.0001472786496498847,False,False
m1103,data,4832,2449,-0.4982195198535919,0.48128029704093933,-0.4598468542098999,0.3120162785053253,-0.3944632411003113,0.3963768780231476,4832,-0.008469611406326294,-0.07391528785228729,0.0009568184614181519,0.0005588820111766098,0.00042265862229836645,False,False
m1104,data,20872,10831,-0.4108410179615021,0.5350547432899475,-0.34810420870780945,0.527137279510498,-0.30109158158302307,0.31139543652534485,20872,0.06210686266422272,0.0895165354013443,0.005151927471160889,0.00014899710226907978,0.0006083565358928212,False,False
m1105,data,5680,2999,-0.4571094214916229,0.49509814381599426,-0.48992905020713806,0.5213260054588318,-0.1650422364473343,0.20417334139347076,5680,0.01899436116218567,0.015698477625846863,0.019565552473068237,0.00010769316246532918,7.282245554662648e-05,False,False
m1106,data,14160,7204,-0.5080375075340271,0.5002561211585999,-0.3246096968650818,0.32851654291152954,-0.27059227228164673,0.241840660572052,14160,-0.003890693187713623,0.001953423023223877,-0.014375805854797363,8.034455810984086e-05,6.576629821136311e-05,False,False
m1107,data,3232,1665,-0.4644884467124939,0.5445141196250916,-0.31940552592277527,0.3217918872833252,-0.19479034841060638,0.23800049722194672,3232,0.04001283645629883,0.0011931806802749634,0.021605074405670166,0.00027260181708731694,0.00020281910636063636,False,False
m1108,data,7176,3673,-0.3733948767185211,0.3599259555339813,-0.34677740931510925,0.41563180088996887,-0.4683140814304352,0.49324142932891846,7176,-0.0067344605922698975,0.03442719578742981,0.012463673949241638,0.0001627883450961705,0.00019435924759130376,False,False
m1109,data,7160,3665,-0.46374648809432983,0.46362295746803284,-0.3661423623561859,0.37908875942230225,-0.43545305728912354,0.5416330099105835,7160,-6.176531314849854e-05,0.0064731985330581665,0.05308997631072998,0.0001790956242313821,0.00022153411060583277,False,False
m1110,data,3584,1838,-0.4828072786331177,0.49966317415237427,-0.3577296733856201,0.3307756781578064,-0.23423339426517487,0.19471698999404907,3584,0.008427947759628296,-0.01347699761390686,-0.019758202135562897,0.0002630355788303757,0.00045467175640603234,False,False
m1111,data,5832,3056,-0.5093823075294495,0.5141310691833496,-0.2647717595100403,0.27148130536079407,-0.2891867160797119,0.25511202216148376,5832,0.0023743808269500732,0.003354772925376892,-0.017037346959114075,0.00016696938225410255,0.00026906461125696384,False,False
m1112,data,5624,2974,-0.5005947947502136,0.509806215763092,-0.35433945059776306,0.3394211232662201,-0.20015329122543335,0.21887347102165222,5624,0.004605710506439209,-0.007459163665771484,0.009360089898109436,0.00018021079228345047,0.00023124183905004142,False,False
m1113,data,5788,3038,-0.4848026931285858,0.5036330223083496,-0.32385897636413574,0.3340778052806854,-0.2213113158941269,0.2117859572172165,5788,0.009415164589881897,0.005109414458274841,-0.0047626793384552,0.0002064361000327971,0.0002582338462294845,False,False
m1114,data,26366,13400,-0.6554619669914246,0.6787430047988892,-0.6776024699211121,0.6825722455978394,-0.30533650517463684,0.2803686559200287,26366,0.0116405189037323,0.0024848878383636475,-0.012483924627304077,6.097026805424213e-05,5.4630436940986265e-05,True,False
m1115,data,6616,3434,-0.42557716369628906,0.40179675817489624,-0.43145981431007385,0.409048855304718,-0.5146427154541016,0.49115973711013794,6616,-0.011890202760696411,-0.011205479502677917,-0.011741489171981812,0.0002023719431009198,0.00022569548101813964,False,False
m1116,data,6616,3434,-0.42557716369628906,0.40179675817489624,-0.43145981431007385,0.409048855304718,-0.5146427154541016,0.49115973711013794,6616,-0.011890202760696411,-0.011205479502677917,-0.011741489171981812,0.0002023719431009198,0.00022569548101813964,False,False
m1117,data,15888,8133,-0.5108016729354858,0.5007927417755127,-0.4266536831855774,0.4104471504688263,-0.2907719016075134,0.3160496950149536,15888,-0.005004465579986572,-0.00810326635837555,0.012638896703720093,6.373267309507892e-05,3.4803087239287814e-05,False,False
m1118,data,94949,48878,-0.5849139094352722,0.5152378082275391,-0.4867216646671295,0.44895854592323303,-0.364577054977417,0.3737449645996094,94949,-0.03483805060386658,-0.018881559371948242,0.004583954811096191,1.9277989608877133e-05,1.5681057369391967e-05,True,True
m1119,data,94949,48878,-0.5849139094352722,0.5152378082275391,-0.4867216646671295,0.44895854592323303,-0.364577054977417,0.3737449645996094,94949,-0.03483805060386658,-0.018881559371948242,0.004583954811096191,1.9277989608877133e-05,1.5681057369391967e-05,True,True
m1120,data,8632,4507,-0.5300973057746887,0.5071561932563782,-0.3157615065574646,0.304765522480011,-0.20889097452163696,0.17861494421958923,8632,-0.011470556259155273,-0.005497992038726807,-0.015138015151023865,0.00010083014101787733,0.0001356789622431632,False,False
m1121,data,24904,13006,-0.4989334046840668,0.5778288245201111,-0.4435073137283325,0.3429228663444519,-0.4789125621318817,0.37302789092063904,24904,0.039447709918022156,-0.05029222369194031,-0.05294233560562134,7.926205993497337e-05,5.184105774814087e-05,True,False
m1122,data,11820,6115,-0.5061231255531311,0.4967232942581177,-0.3201287090778351,0.32912561297416687,-0.25508955121040344,0.27599143981933594,11820,-0.004699915647506714,0.0044984519481658936,0.010450944304466248,0.0001087955813926017,0.00011292948798879328,False,False
m1123,data,17808,9088,-0.5008791089057922,0.5225252509117126,-0.4562954008579254,0.3775789737701416,-0.2686554789543152,0.28976914286613464,17808,0.010823071002960205,-0.03935821354389191,0.010556831955909729,5.027128188276156e-05,8.289738093938545e-05,False,False
m1124,data,15844,7996,-0.5071840882301331,0.5014428496360779,-0.3366122841835022,0.30929431319236755,-0.21718275547027588,0.2230815291404724,15844,-0.002870619297027588,-0.013658985495567322,0.0029493868350982666,4.442387381277258e-05,4.514053273486557e-05,False,False
m1125,data,15936,8082,-0.5166183710098267,0.5171568989753723,-0.3342403173446655,0.33767664432525635,-0.2543516457080841,0.23156073689460754,15936,0.00026926398277282715,0.0017181634902954102,-0.011395454406738281,4.469537816510501e-05,4.760873261551431e-05,False,False
m1126,data,25872,13077,-0.5016319155693054,0.5028711557388306,-0.3622783124446869,0.3432285785675049,-0.1801081895828247,0.19268324971199036,25872,0.0006196200847625732,-0.009524866938591003,0.006287530064582825,2.6988108565485418e-05,2.6043379877142496e-05,True,False
m1127,data,16208,8233,-0.4998912811279297,0.5029269456863403,-0.37970900535583496,0.3550233244895935,-0.2415143996477127,0.24722029268741608,16208,0.0015178322792053223,-0.012342840433120728,0.0028529465198516846,4.722998606003511e-05,5.729909957803616e-05,False,False
m1128,data,19680,10037,-0.5279987454414368,0.6197457313537598,-0.3472292125225067,0.45437565445899963,-0.1805489957332611,0.30197611451148987,19680,0.0458734929561615,0.05357322096824646,0.06071355938911438,4.159933097974428e-05,5.4432878905247135e-05,False,False
