id,label,faces,vertices,bound_xmin,bound_xmax,bound_ymin,bound_ymax,bound_zmin,bound_zmax,center_x,center_y,center_z,cell_area_mean,cell_area_std
m828,dining_chair,19819,9969,-0.5397413372993469,0.542964518070221,-0.25029638409614563,0.25842443108558655,-0.20595945417881012,0.3515426814556122,-0.019168942692059987,0.006193670990454177,0.05640543878721124,4.943640966867023e-05,1.4283610130422254e-05
m1346,dirigible,19939,9992,-0.49831831455230713,0.4988386332988739,-0.17168782651424408,0.17010827362537384,-0.15490011870861053,0.15500324964523315,0.037373689274486484,0.010738107714647607,0.004642443160339442,3.635211958640457e-05,7.707233075053001e-06
m1347,dirigible,19964,9994,-0.498853474855423,0.5024292469024658,-0.2065836638212204,0.20940417051315308,-0.15099024772644043,0.15120428800582886,0.017646610525880378,0.01561158436906359,0.0006003231977897305,5.121651596355229e-05,4.7900875335089065e-05
m1348,dirigible,19993,9994,-0.4976564049720764,0.49757733941078186,-0.17270547151565552,0.16793863475322723,-0.1519547402858734,0.15459321439266205,0.03665555688842004,0.009140562235983373,0.004824714874739066,3.6638396276000584e-05,7.688480579793325e-06
m1349,dirigible,19865,9998,-0.4986768960952759,0.5050795674324036,-0.17910148203372955,0.16931183636188507,-0.12343455851078033,0.1294417530298233,0.01935105862741635,0.017462403832632842,0.0004748860583097432,3.3201793855193654e-05,7.243024264178947e-06
m1350,dirigible,19967,10000,-0.49825647473335266,0.49988263845443726,-0.1449185460805893,0.15026400983333588,-0.13922174274921417,0.14020927250385284,-0.01459544660859819,0.007503101641739575,1.3406910140840589e-05,3.65098249952038e-05,7.868640399667387e-06
m1351,dirigible,19421,9949,-0.4999827444553375,0.4994218349456787,-0.10052305459976196,0.09811727702617645,-0.09071655571460724,0.1001993864774704,0.057135112276690665,0.001924890491577706,0.0037019690254988685,3.276411189730935e-05,4.366492768726372e-05
m1352,dirigible,19933,9986,-0.4899739921092987,0.4911923408508301,-0.18417240679264069,0.18598484992980957,-0.16149739921092987,0.16230222582817078,0.028138640534227273,0.01285919974587092,-0.00013616874385601163,4.5084547821715546e-05,4.1150284235531986e-05
m86,dog,19940,9980,-0.408611923456192,0.5099095702171326,-0.3488209843635559,0.3667434751987457,-0.09070504456758499,0.07634147256612778,0.021403889480315717,0.019504167131973796,0.0013797199136470091,2.9471925452572377e-05,8.900073088081603e-06
m87,dog,19982,10000,-0.47515201568603516,0.5558810234069824,-0.44695767760276794,0.47936007380485535,-0.1581679880619049,0.13578267395496368,0.02274252213261362,0.04716717324713558,0.0071969277593812156,5.5094947918475984e-05,9.222613261750837e-06
m88,dog,19977,10000,-0.45121660828590393,0.5428977012634277,-0.20598039031028748,0.40167900919914246,-0.112797811627388,0.11756746470928192,0.0965354362779721,0.01981275505724024,0.002376595746225016,3.6602117481398524e-05,5.756335955937401e-06
m399,dome_church,18343,9757,-0.6970570683479309,0.6911569237709045,-0.6847438216209412,0.6974248290061951,-0.29077503085136414,0.34509626030921936,-0.004149530144793435,0.009519040608905075,0.1506380003992177,0.00032101218568051504,0.0016225695659752692
m400,dome_church,19764,10000,-0.5152119398117065,0.6565927267074585,-0.5131736397743225,0.5428716540336609,-0.3154837489128113,0.5102803707122803,0.038893298869334125,0.009566259149840288,0.2217039547089312,0.0002985583556045869,0.00043043461950884954
m401,dome_church,19405,9984,-0.49838918447494507,0.5015226602554321,-0.5024576783180237,0.49723750352859497,-0.09213054925203323,0.11036510020494461,-0.004862141951906878,0.012506756644318828,0.06976846113469645,0.00015315381103489842,0.0002859549251560988
m402,dome_church,19037,9920,-0.4861084818840027,0.5250888466835022,-0.329105943441391,0.36255505681037903,-0.3044428825378418,0.3688175678253174,0.20094173192565157,0.016454758591517526,0.00987452525539953,0.0004126914170625282,0.00046144709441209563
m403,dome_church,19414,9999,-0.47383740544319153,0.531184196472168,-0.5058639049530029,0.5038038492202759,-0.3276943266391754,0.30984386801719666,0.014871076336546078,-0.0005117918889761205,-0.09389053686938167,0.00038878675006480406,0.005620921226094468
m89,dog,19982,9997,-0.6181082129478455,0.586982786655426,-0.402774453163147,0.42918694019317627,-0.17641682922840118,0.1796998828649521,0.01617467520749102,-0.004374587048643462,0.002301972937584286,6.394761329731711e-05,1.2771879860579816e-05
m90,dog,19984,9998,-0.5137580633163452,0.4781045615673065,-0.30919355154037476,0.3520803153514862,-0.24225595593452454,0.2398197054862976,0.04620118057015816,0.05325564100790637,0.00027525803450571384,6.904165218359141e-05,8.511285969638901e-06
m91,dog,19958,9994,-0.5639585256576538,0.5475242733955383,-0.40391868352890015,0.4646161198616028,-0.1632993519306183,0.16334648430347443,0.01534643747025658,0.028538455222541215,1.9959652253038286e-05,4.9373934993658814e-05,7.124641102813487e-06
m92,dog,19987,9996,-0.5558443069458008,0.6235529184341431,-0.3457852005958557,0.47774404287338257,-0.16197936236858368,0.16175785660743713,0.05569512792396545,-0.014851394408123894,4.283742118812714e-05,5.246027845342884e-05,2.8799214044694027e-05
m70,dolphin,19815,9954,-0.499912291765213,0.4977216422557831,-0.22333788871765137,0.22364692389965057,-0.12665075063705444,0.12609252333641052,0.03269518117061625,0.00010466887619178469,0.048849539599805286,2.422894840498921e-05,6.351071028565803e-06
m71,dolphin,19986,10000,-0.49965518712997437,0.49538761377334595,-0.182237446308136,0.1849977821111679,-0.15391679108142853,0.15509705245494843,0.01692237405014686,0.04409366463970855,8.65425871610704e-05,2.5673155676314138e-05,5.210881706164674e-06
m72,dolphin,19841,9963,-0.49794331192970276,0.4987353980541229,-0.22395722568035126,0.22401870787143707,-0.125050351023674,0.12292253971099854,0.03669964961487924,0.00028150485841056585,0.0424410483370439,2.6750412334927954e-05,6.89003227938696e-06
m73,dolphin,19985,10000,-0.47794410586357117,0.521743655204773,-0.3189934492111206,0.25173279643058777,-0.17884981632232666,0.17983035743236542,0.026279699951865472,0.010101130109432135,0.0006404299593825965,3.6215583657520045e-05,7.571952696412149e-06
m74,dolphin,19778,9882,-0.49671441316604614,0.4985071122646332,-0.15536056458950043,0.15164592862129211,-0.16260740160942078,0.18125474452972412,0.08629013729660052,0.01846133931323551,0.006628065382457982,1.956448617852898e-05,1.3706025902092461e-05
m398,dome_church,19940,10000,-0.5306466221809387,0.5047096610069275,-0.4287789463996887,0.45063671469688416,-0.312115877866745,0.30466535687446594,-0.00011403654660112259,0.0007245554433036229,0.05541699072004616,0.00020800421476675106,4.7965197206557534e-05
m404,dome_church,21897,9964,-0.5402047038078308,0.5037471652030945,-0.37723615765571594,0.3912288546562195,-0.1778125911951065,0.2879161834716797,0.0989252601018495,0.03821201831028233,0.08767562584487813,0.00017241225112009132,6.56065906751833e-05
m405,dome_church,19407,9975,-0.5152958631515503,0.5161321759223938,-0.486232191324234,0.517173707485199,-0.4417096972465515,0.4678758382797241,-0.0004219739322147797,0.002883962227652647,0.1283715261960551,0.0007259824082073286,0.0009533611200342828
m406,dome_church,19270,9963,-0.3458239436149597,0.35558024048805237,-0.34973305463790894,0.36902010440826416,-0.40160703659057617,0.5119647979736328,0.005342960679609917,0.0032955248945005767,0.2414553497133049,0.0003443199716119375,0.0003596744822228937
m407,dome_church,19592,9997,-0.42285963892936707,0.5761711597442627,-0.3971531093120575,0.4596959054470062,-0.3747372031211853,0.43877485394477844,0.16109547520186787,0.038315638627397765,0.011027821355788666,0.00016843420479284503,0.00011656646348017264
m408,dome_church,19830,10000,-0.5557439923286438,0.48540404438972473,-0.3263706862926483,0.3290778398513794,-0.23743213713169098,0.4395636320114136,0.019701804113505163,0.0004283009259717681,0.0626145896880159,0.0002720609110292045,0.00017340030102834042
m409,dome_church,18333,9970,-0.5685718059539795,0.5167542695999146,-0.3866626024246216,0.26089945435523987,-0.1041167750954628,0.11463890969753265,0.05657212587879653,0.013050032645276623,0.02072364695796399,5.2868178567137005e-05,2.715427255672118e-05
m410,dome_church,19505,9994,-0.6583195924758911,0.6441280841827393,-0.6540910601615906,0.6300399899482727,-0.21820485591888428,0.22256134450435638,0.005178390660073677,-0.02145616440598159,0.10823513218219774,0.00041431759746289327,0.00035121297112822617
m1705,door,18614,9380,-0.5193041563034058,0.519305408000946,-0.31554120779037476,0.31400012969970703,-0.024974841624498367,0.02816176787018776,-0.00022331567801026273,-8.825678316254143e-05,0.02278934338097814,6.228724856687404e-05,1.7212221580938545e-05
m1706,door,22851,9976,-0.4953755736351013,0.5241933465003967,-0.3040991425514221,0.2755167484283447,-0.015889419242739677,0.01620071940124035,-0.021897650923113597,0.027355514567757297,0.015062300448575915,3.377322741074088e-05,2.2798594809346106e-05
m1707,door,14811,7408,-0.49754753708839417,0.49907249212265015,-0.2733253538608551,0.2706014811992645,-0.13392703235149384,0.1369861215353012,-0.0006186872367537361,0.002634389711523592,0.07564696034522785,7.805049265900581e-05,4.559800428331034e-05
m1713,door,13938,7332,-0.5008366107940674,0.5008398294448853,-0.2171829789876938,0.21718190610408783,-0.031404510140419006,0.031961482018232346,0.0209557818357736,-8.149969239222575e-05,0.0043291480059271595,9.569218782952975e-05,0.00017167490172989423
m1714,door,19921,9996,-0.5004749298095703,0.5003632307052612,-0.2435176521539688,0.2430061548948288,-0.017065860331058502,0.025775257498025894,0.012300883953120423,8.259625000344064e-05,0.00953927986596298,8.658421588042608e-05,0.00010713309450852876
m1715,door,14059,7046,-0.5035169720649719,0.5036082863807678,-0.25901007652282715,0.2588954269886017,-0.08531389385461807,0.0881085991859436,0.001344895583851895,0.0034228152888118304,0.017443783838798424,0.0001974865836554131,0.00022692110146379902
m1716,door,19884,10000,-0.5452432632446289,0.5456132888793945,-0.4879033863544464,0.48752129077911377,-0.05249740183353424,0.061853889375925064,8.622261711845125e-05,0.003002420143390822,0.0001872992704992292,0.00010009453245048195,0.0008759656866440873
m1717,door,19886,9952,-0.5024966597557068,0.5022134780883789,-0.26539725065231323,0.2590172290802002,-0.04687564820051193,0.05438903719186783,0.007893186104469338,-0.0010377289878465926,0.012013604109821326,8.020077793976134e-05,3.304410106121831e-05
m1708,door,29467,10000,-0.5002172589302063,0.5002170205116272,-0.286081999540329,0.28607505559921265,-0.014330114237964153,0.014330114237964153,0.0009776596367301077,-0.0002063174212628028,0.00011793876427233622,0.00010868988237376928,4.5099995051900356e-05
m1709,door,19951,9979,-0.5011698603630066,0.5011637806892395,-0.2631973624229431,0.2656618058681488,-0.0059486026875674725,0.005318276584148407,0.011505399978510519,0.004008801308825403,0.0018547729241789432,6.705331482820362e-05,4.112052955995861e-05
m1710,door,19882,10000,-0.5049732327461243,0.5049837827682495,-0.28267788887023926,0.2825523018836975,-0.05589582771062851,0.04297737032175064,-0.002881648788502273,0.0037702369979676987,-0.00011396882458718421,6.351345107266524e-05,0.00019716330145391569
m1711,door,20955,9999,-0.5029373168945312,0.5008318424224854,-0.16101114451885223,0.16113147139549255,-0.015512860380113125,0.041274555027484894,0.03709510232589029,0.0018977086386545317,0.01313946308278241,4.254123130276941e-05,1.2651060612259365e-05
m1712,door,19507,9903,-0.5006163716316223,0.5006118416786194,-0.23901209235191345,0.23887532949447632,-0.029087509959936142,0.03003741055727005,0.006998605934541343,-0.00010625765046126007,-0.0004990050537681169,0.00012278373113413333,8.410379063453983e-05
m1718,door,19590,9426,-0.5022129416465759,0.502324104309082,-0.23509833216667175,0.23870179057121277,-0.04981513321399689,0.04993119835853577,0.014164588413398104,0.0027069071164715266,0.00022706952245701574,0.0001021129905191474,0.0004951259337912232
m1719,door,19741,9998,-0.5011911988258362,0.5008715391159058,-0.2391670197248459,0.23929254710674286,-0.03240736573934555,0.03228090703487396,0.01538847928660196,0.003765789750652443,7.279867090216911e-05,5.691298114678634e-05,1.525337609137945e-05
m1720,door,19923,9999,-0.5601527690887451,0.5605581998825073,-0.41503316164016724,0.4163145422935486,-0.04622504860162735,0.057627033442258835,0.03219749016801424,0.008566883255185375,0.022475445539919772,5.946342892441122e-05,0.00016798141650582507
m1721,door,19943,9976,-0.5115953683853149,0.5115458965301514,-0.30614134669303894,0.3057999908924103,-0.04762350767850876,0.05498773977160454,-0.01042667703467139,0.0030450669007704863,0.02937089322545452,5.004000721098765e-05,4.2765409850475526e-05
m1722,door,19830,9993,-0.5064103603363037,0.5064469575881958,-0.32183337211608887,0.32169854640960693,-0.11091524362564087,0.08234920352697372,-0.0016753208035087436,0.006684051601140223,-0.0011595651409471697,8.983129437061209e-05,0.00010912009603213392
m1723,double_doors,22299,9997,-0.5274013876914978,0.5302042365074158,-0.4714587330818176,0.4711664021015167,-0.017828116193413734,0.04150192439556122,0.015400054037331811,0.0022407488578960605,0.01309595876456298,9.155841832469125e-05,8.40724582731737e-05
m1724,double_doors,22363,9996,-0.5017940402030945,0.5038782358169556,-0.31483662128448486,0.3148665428161621,-0.01692793145775795,0.04140603169798851,-0.0305442548029373,0.003882318008256036,0.012928744925792627,8.283520945008235e-05,7.192249219966859e-05
m1725,double_doors,20423,10000,-0.7050648927688599,0.6657170057296753,-0.5624069571495056,0.4895777106285095,-0.0712742805480957,0.15071938931941986,-0.20734418341177027,-0.008889477056905643,0.029220171078675795,8.315644702894431e-05,0.0003472432407083752
m1726,double_doors,19951,10000,-0.6692786812782288,0.6770312190055847,-0.6660925149917603,0.6792224645614624,-0.06639456748962402,0.07393291592597961,0.0008988548578742018,0.002977949270964074,0.014505490886573474,0.00016032344537914272,3.595253770027047e-05
m1727,double_doors,19881,10000,-0.5395880937576294,0.5395388603210449,-0.43788576126098633,0.43771788477897644,-0.05177878588438034,0.05046003311872482,-0.0034314649500797783,0.002003801978369407,0.001070340848046947,0.00016037594342096525,0.0005756111172887891
m1625,dragon,19208,9970,-0.48495689034461975,0.5151447057723999,-0.3798605799674988,0.31512388586997986,-0.22251884639263153,0.3822215795516968,0.004515758068047102,0.018631276393121912,0.014943448778305998,2.2919783582065473e-05,1.4716701504675888e-05
m48,duck,19993,9999,-0.5160183310508728,0.48615723848342896,-0.239409402012825,0.24708345532417297,-0.1640579253435135,0.2892267405986786,0.027561185438277992,0.0036780670251450546,0.08889672580264313,4.847134586848927e-05,8.869781246918484e-06
m49,duck,19565,9876,-0.49965938925743103,0.5517563223838806,-0.36305132508277893,0.4675905704498291,-0.35271501541137695,0.34835100173950195,-0.005021886899085631,0.04834573972206463,-0.0002166081887523819,0.00011859432693414909,6.29198924153479e-05
m50,duck,19996,10000,-0.5221059322357178,0.43321260809898376,-0.2387150675058365,0.31016483902931213,-0.19915629923343658,0.1983693391084671,0.02511348809272353,0.040504372196831354,0.0001078821410085147,4.360230992652172e-05,4.808893635266761e-06
m51,duck,19980,10000,-0.5078582763671875,0.49585798382759094,-0.277262419462204,0.2770934998989105,-0.18523496389389038,0.21525853872299194,0.07657531358928864,-0.0002329723067737584,0.002016106427932431,5.3102792103135e-05,1.0736555028950314e-05
m1728,double_doors,19895,9999,-0.6061885952949524,0.6074479222297668,-0.6063482761383057,0.6066953539848328,-0.05545562878251076,0.04940260946750641,0.011446902423625775,0.03561847420493468,-0.02335973112113784,0.00011071593536302401,0.001008067667478974
m1729,double_doors,19844,9985,-0.5002491474151611,0.5067946910858154,-0.35353532433509827,0.3652762770652771,-0.07870664447546005,0.10812411457300186,0.04229165036301678,0.0016115922636004882,0.04702156816677295,0.00011706400975037061,9.394451749827068e-05
m1730,double_doors,19844,9985,-0.5002491474151611,0.5067946910858154,-0.35353532433509827,0.3652762770652771,-0.07870664447546005,0.10812411457300186,0.04229165036301678,0.0016115922636004882,0.04702156816677295,0.00011706400975037061,9.394451749827068e-05
m1731,double_doors,20022,9995,-0.6141182780265808,0.615139901638031,-0.6000193357467651,0.6008028388023376,-0.057562362402677536,0.07315310090780258,-0.010709859878043095,-0.03234780381199654,0.030007540165411028,0.00012882299530665448,0.000669648758144624
m1732,double_doors,19969,9999,-0.45808058977127075,0.4584343731403351,-0.5094437599182129,0.5101460218429565,-0.038296643644571304,0.05582275614142418,0.024194442543866657,0.03955443507598291,0.008183921521556774,0.00016554203823355203,0.00019706557280133605
m1620,dragon,22971,9967,-0.5131370425224304,0.634074330329895,-0.4005764126777649,0.4120595455169678,-0.2855168879032135,0.364895224571228,0.05965516282149151,0.004521658096099267,0.04521812111780157,0.00011129985873268265,4.273746787784339e-05
m1621,dragon,19896,9993,-0.4998546242713928,0.49994930624961853,-0.4493950605392456,0.4619574546813965,-0.06681990623474121,0.06852620840072632,0.0001066915620635217,0.06873675426117978,0.03015920002955122,2.2301469310125953e-05,8.883822328024235e-06
m1622,dragon,20023,9999,-0.48472222685813904,0.6374645233154297,-0.4064483940601349,0.4313502311706543,-0.4697473645210266,0.5026940703392029,0.04386494780905234,0.036344249375264405,0.004409509484676492,0.00010085816117038104,1.7795068773302488e-05
m1623,dragon,19361,9994,-0.4106285274028778,0.6423854827880859,-0.46188071370124817,0.4736213982105255,-0.3594034016132355,0.46757060289382935,0.11627907142266088,0.003882156120174865,0.126024796144505,7.449513051674032e-05,1.3955056534479685e-05
m1624,dragon,19904,9975,-0.49306562542915344,0.49598532915115356,-0.37371617555618286,0.4334423243999481,-0.18168598413467407,0.26922398805618286,-9.335869269484077e-05,0.12671001000535023,1.835037919379e-05,3.776371360323624e-05,3.719914614860082e-05
m52,duck,19954,9992,-0.5066050291061401,0.47171103954315186,-0.47288525104522705,0.5145288705825806,-0.23463159799575806,0.33268871903419495,0.013103615911503656,-0.010791886269982879,0.04760659460083902,9.588976076526637e-05,2.284788956637805e-05
m625,electrical_guitar,19622,9999,-0.49787360429763794,0.5004098415374756,-0.19613319635391235,0.16020548343658447,-0.04256581887602806,0.03418678790330887,0.1510558352017257,-0.0029155442109409816,0.003133118360939388,3.2025085759586755e-05,8.365987834880603e-05
m626,electrical_guitar,19538,10000,-0.5766975283622742,0.521669328212738,-0.12936171889305115,0.175662100315094,-0.03132590651512146,0.03491668403148651,0.1685152451080719,0.02417402974911292,0.003629695607117355,2.613547535963487e-05,6.125302184353949e-05
m627,electrical_guitar,19073,9894,-0.49978581070899963,0.49838316440582275,-0.17198865115642548,0.17747749388217926,-0.03817251697182655,0.037044793367385864,0.18321806677552693,0.0006811181858511581,0.008950387868242147,2.8681918918592645e-05,5.50378734384569e-05
m628,electrical_guitar,19048,9804,-0.49955135583877563,0.5002461671829224,-0.1298622041940689,0.149407297372818,-0.026744062080979347,0.028272496536374092,0.15574951684008606,0.005389407293981801,0.004556909353090112,2.5494473094309788e-05,6.328366210198803e-05
m634,electrical_guitar,19466,9988,-0.49886155128479004,0.49959269165992737,-0.15492314100265503,0.16918618977069855,-0.03193895146250725,0.028227828443050385,0.16997982959578917,0.003346161598101021,0.0020937182990387973,2.2168352679982893e-05,7.484338185099496e-06
m635,electrical_guitar,19158,9988,-0.4984976351261139,0.49957939982414246,-0.1333218365907669,0.1649276465177536,-0.03676483780145645,0.04533218592405319,0.1925709250839472,0.007075230227925008,0.015659969812458197,2.2163822824549965e-05,3.66873548324718e-05
m636,electrical_guitar,19663,9996,-0.49790915846824646,0.514241635799408,-0.23064793646335602,0.13768097758293152,-0.030515309423208237,0.03183232992887497,0.15517700740433404,-0.014278499052717093,0.0016935680033301217,1.4814759347107605e-05,8.473371450061745e-05
m637,electrical_guitar,19519,9998,-0.49603259563446045,0.4971561133861542,-0.16769739985466003,0.13635990023612976,-0.03539811074733734,0.042109835892915726,0.10062049686962625,-0.0059511809797779605,0.0019158811818293009,2.117899297347107e-05,6.976391894559578e-05
m1353,enterprise_like,18697,9400,-0.521188497543335,0.5009402632713318,-0.24286703765392303,0.24654896557331085,-0.10289018601179123,0.1553664654493332,0.021890226942871606,-0.0018125648957063908,-0.007907977972389593,5.6113059057639777e-05,6.825469963826502e-05
m629,electrical_guitar,19611,10000,-0.500087559223175,0.4999808073043823,-0.14344531297683716,0.14609001576900482,-0.01823304407298565,0.01849384605884552,0.11532541461412132,0.0014874068890390296,8.494989880746291e-05,2.1598510518220806e-05,5.876332813606175e-05
m630,electrical_guitar,18685,9763,-0.49734747409820557,0.49997925758361816,-0.21614961326122284,0.17512957751750946,-0.041346948593854904,0.05574706569314003,0.18615977137730222,-0.013030231211348843,0.022845558076396193,3.445106441859894e-05,0.00011471201315914048
m631,electrical_guitar,18960,10000,-0.4976235330104828,0.5000080466270447,-0.15569433569908142,0.17430256307125092,-0.07662076503038406,0.052668411284685135,-0.15834343128009154,0.003245485811137272,0.003392701686617778,4.025253041028842e-05,0.0003282280793422412
m632,electrical_guitar,19704,9964,-0.49895966053009033,0.5005719661712646,-0.1580180674791336,0.19982212781906128,-0.049027226865291595,0.04500403255224228,0.18078482232917203,0.005199215493764537,0.006408939153162871,3.127525431311154e-05,1.1443377507265501e-05
m633,electrical_guitar,24112,9999,-0.5002638697624207,0.5025991797447205,-0.22596608102321625,0.23595573008060455,-0.03462398797273636,0.03743297606706619,0.12183714642803044,0.0012289438032116915,-0.0003995637274276021,3.4891925391918904e-05,2.5663909565451743e-05
m1354,enterprise_like,19921,10000,-0.47723081707954407,0.5024611949920654,-0.25061801075935364,0.25440460443496704,-0.14255110919475555,0.14197613298892975,0.17557934714200085,0.0021081676796402544,0.03424193967219757,6.475209054350754e-05,0.00010335007716447552
m1355,enterprise_like,18919,9996,-0.4954003691673279,0.5684428811073303,-0.2302340269088745,0.2329815924167633,-0.14548982679843903,0.15378603339195251,0.09520568835731631,-0.004513693506275284,-0.017777649974425103,4.1728065576413024e-05,4.329228201451636e-05
m1356,enterprise_like,19181,9676,-0.5285835862159729,0.497446209192276,-0.396940678358078,0.40978726744651794,-0.051792874932289124,0.08778590708971024,0.01699743807287031,0.009565414607740932,0.009275834330022261,9.104804321878497e-05,7.516407772375622e-05
m1357,enterprise_like,18388,9996,-0.4987795352935791,0.499999463558197,-0.2081308811903,0.21201425790786743,-0.07444015890359879,0.07914457470178604,0.06867202176048817,0.0006393912920869777,0.02520246041505572,3.635131708412441e-05,2.164467393681076e-05
m1358,enterprise_like,19776,9963,-0.5000605583190918,0.49582868814468384,-0.22411978244781494,0.22503861784934998,-0.10807067900896072,0.10539720952510834,0.05511059866930484,0.0008144183160812081,0.04052932574327999,3.8253194270633686e-05,1.106187163987088e-05
m1359,enterprise_like,19994,9997,-0.4868483543395996,0.5203999876976013,-0.23365235328674316,0.23608127236366272,-0.18623536825180054,0.17715343832969666,0.005751133737617662,-0.000132329155014467,0.024470214227424326,5.123071355883616e-05,1.2521014300051282e-05
m1360,enterprise_like,18158,9979,-0.4944424331188202,0.5058215260505676,-0.21692825853824615,0.21960978209972382,-0.08375174552202225,0.1037168800830841,0.02194372680620933,0.00032522512021271755,-0.00016775116437145525,5.8428264462890054e-05,0.00010900305843356319
m1361,enterprise_like,19968,10000,-0.5000158548355103,0.5000376105308533,-0.4188528060913086,0.43566545844078064,-0.08542563766241074,0.08365879207849503,0.05474814207764931,0.005408420624583113,0.011506331420254068,6.022016174330749e-05,9.129992812688796e-06
m1362,enterprise_like,16567,9989,-0.4970562160015106,0.5009220242500305,-0.36655452847480774,0.3602266311645508,-0.08437123894691467,0.08955010771751404,0.02473381845449196,-0.0004714935861815765,0.0177532909378508,6.216238354955696e-05,2.1026086312699858e-05
m1363,enterprise_like,14031,9319,-0.48624399304389954,0.5009956955909729,-0.38158997893333435,0.3818616569042206,-0.12737633287906647,0.11267164349555969,0.07398290811801939,0.0003988134119152901,0.028479048559499776,0.00013052166417318399,8.983724809522167e-05
m1374,enterprise_like,17979,9173,-0.5014374256134033,0.49911195039749146,-0.18724660575389862,0.1879279911518097,-0.07134351134300232,0.0694412887096405,0.13282354911757818,0.0005391580065173696,0.026809442954277066,9.341739028715073e-05,0.0001258518377686125
m580,eyeglasses,7970,4007,-0.6252795457839966,0.6079991459846497,-0.6539403796195984,0.5876209139823914,-0.39010873436927795,0.3705202341079712,0.07684871912664083,0.22020491152426017,-0.008645183825943025,0.0001965749633960624,0.0007196992804249273
m581,eyeglasses,25704,9858,-0.5012403130531311,0.49855080246925354,-0.44916796684265137,0.45266708731651306,-0.13665035367012024,0.14429894089698792,0.0021880465152504,0.31840655933778833,0.04004211667131801,4.268384406627518e-05,2.2496228688514258e-05
m582,eyeglasses,20177,9931,-0.5027588605880737,0.5492860078811646,-0.43111851811408997,0.5606054067611694,-0.1187107115983963,0.1841145157814026,0.267962345687241,0.036647661809171186,0.05656324918168165,3.1416557589751056e-05,1.6136353746864242e-05
m583,eyeglasses,19907,9971,-0.47311165928840637,0.5239048600196838,-0.4429110288619995,0.4556639790534973,-0.127694770693779,0.2901524603366852,0.012433034876031698,0.3421798881117325,0.0543859033182057,4.2629652549641724e-05,1.419650193447785e-05
m1364,enterprise_like,16282,9997,-0.5022501945495605,0.5621712803840637,-0.4183092415332794,0.23203493654727936,-0.14513705670833588,0.11444216221570969,0.06376618505227027,0.004883222636613723,0.028982252342349846,5.6519087424517765e-05,5.2064543375196626e-05
m1365,enterprise_like,19908,9969,-0.4962364435195923,0.4980464577674866,-0.37168148159980774,0.37998583912849426,-0.07854864001274109,0.09638507664203644,0.03564007039330531,0.004043298583218611,0.020028756292767513,5.8813544989850375e-05,1.6649082467313857e-05
m1366,enterprise_like,19934,9998,-0.4972829818725586,0.4987313151359558,-0.2351618856191635,0.23572537302970886,-0.11622069776058197,0.12071375548839569,0.08855402348213577,6.492131623138623e-05,0.04181583956310275,3.340112824192749e-05,6.398148352878072e-06
m1367,enterprise_like,18568,9846,-0.4980722665786743,0.4983472228050232,-0.1922668218612671,0.19552800059318542,-0.07842741906642914,0.07434254139661789,0.0074427861056069345,0.0002264683362040761,0.012961164917157122,4.8293868537207514e-05,3.684094003988265e-05
m1368,enterprise_like,18247,9673,-0.5062910318374634,0.499397873878479,-0.19146718084812164,0.1737198382616043,-0.058248549699783325,0.057505156844854355,0.04179930706345488,-0.001923001682797205,0.01574186636795535,4.1681203968299935e-05,0.0001109737749478502
m1369,enterprise_like,19558,9974,-0.4978257715702057,0.5005390644073486,-0.19858525693416595,0.19783076643943787,-0.09369603544473648,0.09661208093166351,0.02987807860986564,0.00023874535696984166,0.014140432143961129,3.3240250094027065e-05,8.164236466150514e-06
m1370,enterprise_like,19604,9943,-0.5021899342536926,0.4954841732978821,-0.21015313267707825,0.21420438587665558,-0.11907646059989929,0.1203259527683258,0.06915640187833415,0.000267841554264687,0.04077048849735389,3.2431667957308586e-05,9.720142614608484e-06
m1371,enterprise_like,20158,9989,-0.4983273148536682,0.5000029802322388,-0.2072143405675888,0.20782724022865295,-0.10430458933115005,0.1013917401432991,0.11423532009561997,0.0006566544211224419,0.048752105703106466,5.840126151291908e-05,1.9913003555450355e-05
m1372,enterprise_like,16752,8479,-0.501037061214447,0.5002716779708862,-0.3771001696586609,0.38239607214927673,-0.07357241958379745,0.07207803428173065,-0.04431682542596836,0.00044015516844834643,0.02501852562925427,0.00013390371431050137,0.0001306879504246199
m1373,enterprise_like,17037,8615,-0.5116029381752014,0.4967062771320343,-0.21482622623443604,0.25089940428733826,-0.1272849589586258,0.1347561627626419,0.10617986000303993,0.006931890063302955,0.05051901302190344,6.272412719443832e-05,9.853268660527143e-05
m584,eyeglasses,19871,9999,-0.613452136516571,0.5969226956367493,-0.6040052175521851,0.5589946508407593,-0.14986635744571686,0.15700194239616394,0.058236315018125824,0.2011403868133036,0.03947971564931723,5.576265684006418e-05,9.20142464506353e-05
m585,eyeglasses,19988,10000,-0.4824032187461853,0.4593055546283722,-0.5143437385559082,0.507322371006012,-0.15246064960956573,0.15116822719573975,0.01185347348142708,0.34596195589102113,0.022897923220973778,3.208830071147098e-05,6.5797440980451015e-06
m586,eyeglasses,19940,9992,-0.6111100912094116,0.6134371161460876,-0.5689719915390015,0.5709685683250427,-0.16830262541770935,0.17270618677139282,0.1861936911895828,0.06730952715510564,0.0353727697973733,1.7200383310043148e-05,5.480109811234063e-06
