id,label,faces,vertices,bound_xmin,bound_xmax,bound_ymin,bound_ymax,bound_zmin,bound_zmax,cell_type_3,center_x,center_y,center_z,cell_area_mean,cell_area_std,faces_outlier,vertices_outlier
m1665,city,13409,7089,0.02500000037252903,0.8019930124282837,0.04542050138115883,0.13182500004768372,0.02500000037252903,0.9750000238418579,13409,0.44887398982583454,0.05372924178922842,0.48506558047354603,0.0003533632541690375,0.006909529047480162,False,False
m1146,commercial,3016,1700,0.02500000037252903,0.8883600234985352,0.02500000037252903,0.322160005569458,0.02500000037252903,0.9750000238418579,3016,0.45667996156238805,0.09663871351226222,0.4647261297037656,0.000203695330595332,0.0005918507649722186,False,False
m1147,commercial,2320,1149,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.3313100039958954,0.02500000037252903,0.8846719861030579,2320,0.570973044755084,0.11447543509744366,0.45483950058793693,0.0002561422797133702,0.00022430854254458605,False,False
m1148,commercial,11365,6233,0.02500000037252903,0.9005159735679626,0.02500000037252903,0.2874760031700134,0.02500000037252903,0.9750000238418579,11365,0.46191303076901424,0.12928225880236394,0.5212797933957293,6.407377315036286e-05,0.0002500720484531586,False,False
m1149,commercial,5874,3003,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.3056339919567108,0.02500000037252903,0.7692970037460327,5874,0.5677100310032036,0.11425328412742088,0.39547767907115516,0.00010106859823565485,0.0002817792235194201,False,False
m1150,commercial,1228,622,0.02500000037252903,0.7432559728622437,0.02500000037252903,0.2012380063533783,0.02500000037252903,0.9750000238418579,1228,0.38412403192243344,0.07111520481409855,0.47066903935975724,0.00036547327403802676,0.0006645814615256708,False,False
m1151,commercial,1660,858,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.2673569917678833,0.02500000037252903,0.9498289823532104,1660,0.5000927291375754,0.12024272500660645,0.4695207772146366,0.0003548167159786129,0.001239250058427994,False,False
m1152,commercial,6881,3726,0.02500000037252903,0.9224539995193481,0.02500000037252903,0.41383999586105347,0.02500000037252903,0.9750000238418579,6881,0.47133106819008413,0.14329063386038465,0.4801343045846559,0.0001123877343960303,0.0004641390786662368,False,False
m1153,commercial,1478,743,0.02500000037252903,0.7912700176239014,0.02500000037252903,0.36446699500083923,0.02500000037252903,0.9750000238418579,1478,0.4079132355322163,0.13671349586635176,0.4299989597101274,0.0005112602661309939,0.0010739129804956836,False,False
m1154,commercial,1000,520,0.02500000037252903,0.8497580289840698,0.02500000037252903,0.28414100408554077,0.02500000037252903,0.9750000238418579,1000,0.4373277720153013,0.09374015489807429,0.477689773755078,0.0005364056693869799,0.0017330496290900888,False,False
m1155,commercial,5798,3680,0.02500000037252903,0.8166249990463257,0.02500000037252903,0.2285189926624298,0.02500000037252903,0.9750000238418579,5798,0.4208133942901939,0.0928663290837283,0.49597430990591246,7.432842475979126e-05,0.0001586799045538195,False,False
m1156,commercial,2472,1335,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.21292999386787415,0.02500000037252903,0.8321030139923096,2472,0.49999871201056184,0.07664724976635506,0.4385606054324662,0.0001674475623408528,0.00011534671432522846,False,False
m1157,commercial,2088,1264,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7037100195884705,0.02500000037252903,0.18583199381828308,2088,0.5635742275176686,0.36435519044484455,0.06752823871931236,0.000204957844237913,0.0005875721038715203,False,False
m1158,commercial,608,336,0.02500000037252903,0.9085749983787537,0.02500000037252903,0.4539949893951416,0.02500000037252903,0.9750000238418579,608,0.41616511549566226,0.23442209121185173,0.4919720019286702,0.001396967196694009,0.004453142186933329,False,False
m1159,commercial,6881,3726,0.02500000037252903,0.9224539995193481,0.02500000037252903,0.41383999586105347,0.02500000037252903,0.9750000238418579,6881,0.47133106819008413,0.14329063386038465,0.4801343045846559,0.0001123877343960303,0.0004641390786662368,False,False
m1160,commercial,24430,13575,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.23610499501228333,0.02500000037252903,0.6906859874725342,24430,0.5000000905575117,0.09862504942451404,0.41637236945212497,2.2029599347856676e-05,0.0001544809237052498,False,False
m1161,commercial,1692,1486,0.02500000037252903,0.9315909743309021,0.02500000037252903,0.32613998651504517,0.02500000037252903,0.9750000238418579,1692,0.47796610958670066,0.09930485108924525,0.5544167065530043,0.00040928159603290446,0.0010767968968645604,False,False
m1162,commercial,5706,2960,0.02500000037252903,0.8308159708976746,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.2738569974899292,5706,0.42790815555900663,0.4692359298924445,0.0951083135984674,9.199125899991317e-05,0.00011292172427949791,False,False
m1163,commercial,2778,1014,0.02500000037252903,0.9310340285301208,0.02500000037252903,0.30274900794029236,0.02500000037252903,0.9750000238418579,2778,0.4689820961474042,0.10716852183761164,0.4853551741646876,0.00024929071437696193,0.0009264120198898779,False,False
m1164,commercial,620,272,0.02500000037252903,0.8867859840393066,0.02500000037252903,0.2557139992713928,0.02500000037252903,0.9750000238418579,620,0.45589165490803685,0.08900249436643075,0.5476977645503697,0.0008907650405421111,0.0014987227702308395,False,False
m1165,commercial,768,448,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7945830225944519,0.02500000037252903,0.27184098958969116,768,0.5146800176080374,0.40982675225257253,0.09352301903001387,0.0007914816074684997,0.0014493559128223217,False,False
m1166,commercial,772,349,0.02500000037252903,0.8718069791793823,0.02500000037252903,0.25202399492263794,0.02500000037252903,0.9750000238418579,772,0.4484047870943829,0.10102011312807305,0.5660404802614885,0.000755137561184469,0.001817373830166233,False,False
m548,computer_monitor,104,56,0.02500000037252903,0.7638890147209167,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.9222220182418823,104,0.39444448074071453,0.45626524617919695,0.5488224328990925,0.0637790268555089,0.057499481176125085,False,False
m549,computer_monitor,1543,829,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.9323130249977112,0.02500000037252903,0.698835015296936,1543,0.5010471884669596,0.3981065602344741,0.43559878984572836,0.002455791282084301,0.007948554108109459,False,False
m550,computer_monitor,96,64,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7661430239677429,0.02500000037252903,0.9467939734458923,96,0.5607666751744861,0.38457204122283134,0.49533547265596356,0.05225298348911434,0.06867901587098732,False,False
m551,computer_monitor,3712,2393,0.02500000037252903,0.9674609899520874,0.02500000037252903,0.9247769713401794,0.02500000037252903,0.9750000238418579,3712,0.5034186720439441,0.5016731947849,0.6102258030180234,0.0010764431174893874,0.0026052165732959355,False,False
m552,computer_monitor,636,341,0.02500000037252903,0.8975189924240112,0.02500000037252903,0.9057779908180237,0.02500000037252903,0.9750000238418579,636,0.4588436354334851,0.4022980640433913,0.5870236665748648,0.011521590332679067,0.024095139268811464,False,False
m553,computer_monitor,760,376,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.9250640273094177,0.02500000037252903,0.796875,760,0.49993687572150053,0.4612741772811675,0.5262420576328556,0.01305660755520486,0.03959635079941223,False,False
m554,computer_monitor,294,163,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.9370030164718628,0.02500000037252903,0.8750219941139221,294,0.5000010507371285,0.4504099444646288,0.5290414990245453,0.014453189140418708,0.0333687211776001,False,False
m555,computer_monitor,1063,591,0.02500000037252903,0.7979750037193298,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.930899977684021,1063,0.42185326395113476,0.509317015323361,0.5654469815799853,0.0038676684955068694,0.027073635769159762,False,False
m556,computer_monitor,164,94,0.02500000037252903,0.8166670203208923,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7779200077056885,164,0.41964764032754176,0.4729660757863178,0.45300698386482474,0.03030431884588551,0.07183313911196136,False,False
m557,computer_monitor,28,16,0.02500000037252903,0.9087210297584534,0.02500000037252903,0.8203489780426025,0.02500000037252903,0.9750000238418579,28,0.46686050237875776,0.39207606983575727,0.5572203215330603,0.1399919698790613,0.07543494970084579,False,False
m558,computer_monitor,40,28,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.9207140207290649,0.02500000037252903,0.9478570222854614,40,0.5843155523033906,0.45362314122313524,0.48642862499542083,0.12640479149279243,0.08992062871532532,False,False
m559,computer_monitor,749,395,0.02500000037252903,0.9191179871559143,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.875702977180481,749,0.4723519784765706,0.435229455840466,0.5842684232269216,0.012472149793031071,0.030988649053036877,False,False
m560,computer_monitor,8224,4284,0.02500000037252903,0.9200260043144226,0.02500000037252903,0.9079740047454834,0.02500000037252903,0.9750000238418579,8224,0.47159736791682355,0.4350269643128469,0.4715282579955907,0.004828998042530339,0.0222260266415106,False,False
m1079,conical,260,155,0.02500000037252903,0.29100000858306885,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.2779810130596161,260,0.15800000368381423,0.4584899251456647,0.15149064100501067,0.004220652411708441,0.0042747423218047935,False,False
m1080,conical,7779,17782,0.02500000037252903,0.7665669918060303,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.8105059862136841,7779,0.416867226331971,0.4016281553753043,0.38854997248185763,6.772309979804857e-05,0.00010455959554223114,False,False
m1081,conical,10145,12847,0.02500000037252903,0.740435004234314,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7372400164604187,10145,0.3678435548080203,0.36579435862706644,0.4011262600991907,6.74396379598964e-05,7.716818610323465e-05,False,False
m1082,conical,140,82,0.02500000037252903,0.45791101455688477,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.436722993850708,140,0.24145574051970908,0.35965832398936864,0.23086164486602023,0.008238485207915175,0.010320716075404392,False,False
m1083,conical,36512,42568,0.02500000037252903,0.39660999178886414,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.37920400500297546,36512,0.20414573009860565,0.5342469052447003,0.216251171012298,9.134700057373367e-05,0.00011010079418153293,False,True
m1084,conical,29426,28394,0.02500000037252903,0.40560901165008545,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.41005098819732666,29426,0.21935583839757347,0.48431019747405596,0.22304054967654197,3.7170905469203405e-05,5.9722628179905346e-05,False,False
m1085,conical,36512,42568,0.02500000037252903,0.4214619994163513,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.4368070065975189,36512,0.21566449973255214,0.5152149965660222,0.2361062204877478,0.00010319075880924888,0.00012340675217741254,False,True
m1086,conical,6856,6247,0.02500000037252903,0.32207098603248596,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.33330100774765015,6856,0.16282506593907023,0.4771811201029337,0.17110999822595666,6.604415803103558e-05,4.69503950868851e-05,False,False
m1087,conical,14426,18168,0.02500000037252903,0.7124699950218201,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7309280037879944,14426,0.34926449199086035,0.35914556480221105,0.39286192992256114,4.8124907686735414e-05,6.300953346612839e-05,False,False
m1088,conical,41005,29152,0.02500000037252903,0.5642309784889221,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6914870142936707,41005,0.26323126555485715,0.4290600568012846,0.3958931584742863,1.1168833013247623e-05,1.604850335856375e-05,False,False
m829,couch,1032,540,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.32135099172592163,0.02500000037252903,0.3575890064239502,1032,0.4986193080640757,0.1437194445954175,0.15686604773604731,0.0016849341916385522,0.00516829654255881,False,False
m830,couch,420,238,0.02500000037252903,0.43998199701309204,0.02500000037252903,0.2565920054912567,0.02500000037252903,0.9750000238418579,420,0.21911218004106012,0.1170858111490263,0.49999999944252216,0.005619212360346811,0.020709653329727296,False,False
m831,couch,900,448,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.4232339859008789,0.02500000037252903,0.3895469903945923,900,0.5003000434474795,0.21400626484725938,0.23236604089797727,0.0023402709553356944,0.008114185312664866,False,False
m832,couch,3398,1970,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.31978198885917664,0.02500000037252903,0.4273830056190491,3398,0.5012703374056295,0.172174195171111,0.20798829279231765,0.0006927867976350627,0.004954637199577987,False,False
m833,couch,550,350,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.4272089898586273,0.02500000037252903,0.4748769998550415,550,0.4988468801006408,0.19398766845045182,0.22875453364600065,0.004776238094351547,0.010689366695342768,False,False
m834,couch,280,164,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.5128269791603088,0.02500000037252903,0.3397200107574463,280,0.5085653702289391,0.24859795578323562,0.15255626642369016,0.006432534373950881,0.017234853196005633,False,False
m835,couch,390,257,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.44062501192092896,0.02500000037252903,0.4168730080127716,390,0.4998585433468248,0.2197375841019644,0.20246924660773613,0.005151693793753333,0.015138299211907243,False,False
m836,couch,44,28,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.5,0.02500000037252903,0.5,44,0.5000000118177459,0.26175091170289055,0.2152185921721694,0.03816664532389828,0.04669711692907275,False,False
m837,couch,31054,15969,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.39698800444602966,0.02500000037252903,0.4220220148563385,31054,0.4982576286886311,0.21130621624237778,0.22057898810613333,5.444136982614133e-05,0.0005419329456053459,False,False
m838,couch,4292,2162,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.49438801407814026,0.02500000037252903,0.4621579945087433,4292,0.5016886969153926,0.18768097341413362,0.2317966318528773,0.0005896513620804688,0.0012220828724531195,False,False
m839,couch,1064,540,0.02500000037252903,0.5331640243530273,0.02500000037252903,0.5161259770393372,0.02500000037252903,0.9750000238418579,1064,0.31840694310842627,0.24741596411743008,0.49839366166997007,0.002423459566530138,0.012870390869719266,False,False
m840,couch,180,94,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.8524450063705444,0.02500000037252903,0.8524140119552612,180,0.5772606879367957,0.33459021471336564,0.43875003035015625,0.024069896509916776,0.04817907072644421,False,False
m841,couch,68,36,0.02500000037252903,0.6583330035209656,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.3416669964790344,68,0.38064559262076814,0.5297880187386478,0.1335599512545251,0.03844473742135143,0.06476684767788941,False,False
m842,couch,2263,1367,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.28425300121307373,0.02500000037252903,0.32174399495124817,2263,0.5779410181216257,0.1421814489175252,0.15048677318146395,0.0004270757001140031,0.001664353153980578,False,False
m843,couch,15128,8085,0.10324300080537796,0.5114880204200745,0.11190599948167801,0.48559001088142395,0.02500000037252903,0.9750000238418579,15128,0.29542186555310074,0.2589687547672147,0.4957277639261478,0.00020024459907540737,0.0008491263296659322,False,False
m1565,covered_wagon,14948,9011,0.02500000037252903,0.943343997001648,0.02500000037252903,0.8845049738883972,0.02500000037252903,0.9750000238418579,14948,0.41537251448903223,0.4481384355040822,0.44923903553210687,0.0001247108453299646,0.0008659910749699147,False,False
m1566,covered_wagon,46968,23624,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.3606579899787903,0.02500000037252903,0.512374997138977,46968,0.7012340416737164,0.18598302770908995,0.28313759252294624,3.141719639611641e-05,0.0001723711591846149,True,False
m1567,covered_wagon,216,162,0.02500000037252903,0.49917900562286377,0.02500000037252903,0.679485023021698,0.02500000037252903,0.9750000238418579,216,0.2623604452065869,0.29845621363213587,0.5032992594088331,0.011800115100073274,0.01666176247723492,False,False
m1568,covered_wagon,10000,4941,0.02500000037252903,0.32892099022865295,0.02500000037252903,0.5421789884567261,0.02500000037252903,0.9750000238418579,10000,0.17701585368093875,0.28467394785154243,0.35237512313079267,0.00014950359681004937,0.0006408387798431247,False,False
m1569,covered_wagon,16122,9585,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.5424349904060364,0.02500000037252903,0.3249790072441101,16122,0.35604879282274055,0.27190359824400884,0.17845628672514366,7.746296580362464e-05,0.0005973487658888091,False,False
m1768,desktop,6365,4269,0.02500000037252903,0.7550849914550781,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6392109990119934,6365,0.3879057926435514,0.37784357972427024,0.32870829015306885,0.0008729431226606497,0.008670524796741129,False,False
m1769,desktop,76,46,0.02500000037252903,0.7035710215568542,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7488099932670593,76,0.36428559677132877,0.4798356922939303,0.45018363309130865,0.059842553154621884,0.06519257621216097,False,False
m1770,desktop,5666,2986,0.02500000037252903,0.6628170013427734,0.02500000037252903,0.6478859782218933,0.02500000037252903,0.9750000238418579,5666,0.317255411380114,0.27638591995075684,0.459420553260759,0.0006459641135290279,0.004277239445318635,False,False
m1771,desktop,5270,2674,0.02500000037252903,0.7774860262870789,0.02500000037252903,0.4214000105857849,0.02500000037252903,0.9750000238418579,5270,0.40723017232744807,0.16099058822884835,0.4209459852523238,0.0004924790616747717,0.0028051118854931843,False,False
m1772,desktop,34133,17301,0.02500000037252903,0.9293950200080872,0.02500000037252903,0.5331060290336609,0.02500000037252903,0.9750000238418579,34133,0.5138366993439585,0.25551183436985925,0.4896401351525854,0.00019206050399039936,0.002005826700661182,False,False
m1773,desktop,4217,2503,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.477647989988327,0.02500000037252903,0.7241889834403992,4217,0.41545881291147235,0.18933841341624133,0.3636262228060092,0.000552474720370678,0.0030663811003880854,False,False
m1774,desktop,754,284,0.02500000037252903,0.9070780277252197,0.02500000037252903,0.8537939786911011,0.02500000037252903,0.9750000238418579,754,0.35447402412004997,0.4254681899157518,0.3520865541238892,0.012248290135578146,0.031236115668152688,False,False
m1775,desktop,760,396,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6988540291786194,0.02500000037252903,0.9505659937858582,760,0.6496746708746439,0.2760100221923898,0.4505865305127485,0.004313605783833683,0.011515017740153097,False,False
m1776,desktop,538,270,0.02500000037252903,0.909483015537262,0.02500000037252903,0.8528149724006653,0.02500000037252903,0.9750000238418579,538,0.3606747269720444,0.384701230476905,0.42123383695762545,0.007819784212637395,0.025811924471355354,False,False
m1777,desktop,618,325,0.02500000037252903,0.9104160070419312,0.02500000037252903,0.736515998840332,0.02500000037252903,0.9750000238418579,618,0.36051877242386265,0.25696741626093783,0.4323256624814558,0.005102674358142948,0.015184179997674612,False,False
m1778,desktop,9528,5026,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6991879940032959,0.02500000037252903,0.9508489966392517,9528,0.6515308018607874,0.2607379080589368,0.4805258704332566,0.0003879177261401197,0.0010271085310591056,False,False
m792,desk_chair,4782,2413,0.02500000037252903,0.6394450068473816,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7776060104370117,4782,0.24373074421439006,0.4664923519545876,0.23593567147248623,0.0002635767327002901,0.0006285859751035486,False,False
m793,desk_chair,98,81,0.02500000037252903,0.8847110271453857,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7700830101966858,98,0.4548118157151096,0.5558858049953844,0.3095569219154507,0.01862854656398324,0.021991896608326716,False,False
m794,desk_chair,1232,678,0.02500000037252903,0.7061790227890015,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6740530133247375,1232,0.3653827222298075,0.5229615500832329,0.32388200202102635,0.0012305047577424078,0.0033378329651571905,False,False
m795,desk_chair,5984,3018,0.02500000037252903,0.39464500546455383,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.549344003200531,5984,0.21146541576812675,0.48339478509312817,0.35590505684685275,0.00037647675943795197,0.0007407239248813437,False,False
m796,desk_chair,24253,12172,0.02500000037252903,0.7103649973869324,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6919440031051636,24253,0.36894575599936735,0.4828453160741114,0.4260914123995338,9.986628982640003e-05,0.001027205003086852,False,False
m797,desk_chair,1719,867,0.02500000037252903,0.6359099745750427,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.610617995262146,1719,0.4065599407284382,0.44568187251243147,0.31760693574593285,0.0011786107198785063,0.0035305084837671794,False,False
m798,desk_chair,599,369,0.02500000037252903,0.596759021282196,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6473379731178284,599,0.30999124973674036,0.5341387401868845,0.2894286466723275,0.0028264699970427204,0.007540014590333997,False,False
m799,desk_chair,1789,938,0.02500000037252903,0.6463289856910706,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6888319849967957,1789,0.33374584324332623,0.48051541654033986,0.3253132560943221,0.0010690746391565332,0.005331885553567013,False,False
m800,desk_chair,190,116,0.02500000037252903,0.7277780175209045,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7277780175209045,190,0.3520938090718513,0.4862845693379931,0.3502807333522823,0.008220387344310747,0.01330637426705911,False,False
m801,desk_chair,16268,8188,0.02500000037252903,0.46936100721359253,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.5450199842453003,16268,0.25407253241468064,0.5088820888447093,0.21110340351006873,0.00012773325555786452,0.0005590437500352584,False,False
m802,desk_chair,206,178,0.02500000037252903,0.6857759952545166,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6961380243301392,206,0.29878928380986136,0.5768210826391881,0.3172710679307997,0.005537608993220325,0.016624194035441832,False,False
m803,desk_chair,2481,1318,0.02500000037252903,0.5701029896736145,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.606810986995697,2481,0.2979700262521899,0.5118940325601158,0.26551676797082646,0.00042145296591931654,0.00047530407649685444,False,False
m804,desk_chair,552,326,0.02500000037252903,0.7021840214729309,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6690409779548645,552,0.36359230880406285,0.43650880897214994,0.38270297871569187,0.0024547240028546507,0.004829983406878569,False,False
m805,desk_chair,290,151,0.02500000037252903,0.7297620177268982,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7297620177268982,290,0.37738118128217696,0.5489294710353604,0.2980531444206607,0.004607522305848265,0.006043443794357659,False,False
m806,desk_chair,912,472,0.02500000037252903,0.3582890033721924,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.4115450084209442,912,0.1916444378539622,0.4467123054091283,0.23222910790915738,0.0007483752423897368,0.0019949860350196263,False,False
m603,desk_lamp,328,166,0.02500000037252903,0.5833219885826111,0.02500000037252903,0.8465489745140076,0.02500000037252903,0.9750000238418579,328,0.3041608641874815,0.40559871511305584,0.5888090715508741,0.004049878873669289,0.007898576745943737,False,False
m604,desk_lamp,2333,1316,0.02500000037252903,0.6990600228309631,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.1560560017824173,2333,0.28260664780225975,0.4341759168050632,0.09090294596849531,0.0001311337212914083,0.000610728060749997,False,False
m605,desk_lamp,1300,531,0.02500000037252903,0.5020769834518433,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.8368669748306274,1300,0.2635257512844059,0.5393553458803048,0.4587360717185824,0.0009132731108773602,0.0012360704522610985,False,False
m606,desk_lamp,145,87,0.02500000037252903,0.8386359810829163,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.4589869976043701,145,0.4606061683267229,0.42862673348710784,0.243089852791848,0.005689337264116639,0.007425166242983198,False,False
m607,desk_lamp,1709,901,0.02500000037252903,0.3453879952430725,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.843612015247345,1709,0.18589245616094,0.579731598426853,0.5185431451442837,0.00027878658708043017,0.0007909329923212595,False,False
m608,desk_lamp,1314,699,0.02500000037252903,0.759984016418457,0.02500000037252903,0.9081900119781494,0.02500000037252903,0.9750000238418579,1314,0.3933058553357858,0.4218559325741736,0.5496358208146191,0.0014613430546174476,0.0032754310169933387,False,False
m609,desk_lamp,2234,1137,0.02500000037252903,0.21256400644779205,0.02500000037252903,0.7206760048866272,0.02500000037252903,0.9750000238418579,2234,0.12007946666301213,0.27023201377098144,0.31611113009048397,0.00012108728164489052,0.0002695776932934581,False,False
m610,desk_lamp,8478,4231,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6377699971199036,0.02500000037252903,0.5518079996109009,8478,0.48882568386094194,0.41927231241685664,0.3904027468720542,0.00016694688367028732,0.0007367227204401418,False,False
m611,desk_lamp,200,87,0.02500000037252903,0.8440150022506714,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.4589320123195648,200,0.4099748750281707,0.5344937928986763,0.24324152176558084,0.00616538307418808,0.006993300766428183,False,False
m612,desk_lamp,1106,437,0.02500000037252903,0.759926974773407,0.02500000037252903,0.9081079959869385,0.02500000037252903,0.9750000238418579,1106,0.3936989257622975,0.52031749087862,0.5956853250806489,0.0023911486990333907,0.00715316870155461,False,False
m613,desk_lamp,200,136,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.9345359802246094,0.02500000037252903,0.29802098870277405,200,0.5404071238864885,0.6009471653105379,0.1561899165060175,0.0017180920344247415,0.0023883658313277193,False,False
m614,desk_lamp,684,336,0.02500000037252903,0.3960619866847992,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.9197180271148682,684,0.2105195810477931,0.43686371760286785,0.46598475269040474,0.0012704131258061576,0.0020428448583665946,False,False
m615,desk_lamp,5410,2689,0.02500000037252903,0.8634949922561646,0.02500000037252903,0.7473340034484863,0.02500000037252903,0.9750000238418579,5410,0.2645648864392423,0.38711939988719685,0.7284524545290226,0.00014479470961437346,0.00028114200355717036,False,False
m616,desk_lamp,28358,14129,0.02500000037252903,0.7734169960021973,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.4428879916667938,28358,0.3464432030068202,0.41527881009184114,0.23537570366330682,4.583749650920531e-05,0.00017402397006279852,False,False
m767,desk_with_hutch,5188,2695,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6037269830703735,0.02500000037252903,0.4729889929294586,5188,0.49992343951587787,0.35136746169650823,0.2418036943810024,0.0005730006090048481,0.0030468925168104346,False,False
m768,desk_with_hutch,1158,603,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.9457690119743347,0.02500000037252903,0.42098599672317505,1158,0.550773889805566,0.547095114564009,0.1757556127196824,0.002724704528402791,0.014452982952829669,False,False
m769,desk_with_hutch,704,380,0.02500000037252903,0.6885349750518799,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.40624698996543884,704,0.3876913359611697,0.4973751395505771,0.15953349326778418,0.004898224284871696,0.015314507663699574,False,False
m770,desk_with_hutch,556,464,0.02500000037252903,0.7385939955711365,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.4289270043373108,556,0.39644216103835117,0.5041019869505571,0.19297102340391584,0.00861507515336879,0.018436661480778698,False,False
m771,desk_with_hutch,204,136,0.02500000037252903,0.8333709836006165,0.02500000037252903,0.8605340123176575,0.02500000037252903,0.9750000238418579,204,0.3857409216047186,0.449085856383498,0.5320705314858452,0.017051143426852784,0.030471554514849904,False,False
m772,desk_with_hutch,204,136,0.02500000037252903,0.8333709836006165,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.8605340123176575,204,0.3857405046552566,0.5320704097450372,0.43644785612166714,0.01705116580493972,0.030471638441678463,False,False
m773,desk_with_hutch,204,136,0.02500000037252903,0.8333709836006165,0.02500000037252903,0.8605340123176575,0.02500000037252903,0.9750000238418579,204,0.47263010631238683,0.4490857837022931,0.4679293434077814,0.017051138897561727,0.03047155086562293,False,False
m807,dining_chair,184,104,0.02500000037252903,0.4050000011920929,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.40383800864219666,184,0.21499985640923625,0.5496119152211926,0.14815469226574843,0.005239507990228832,0.010298727351852296,False,False
m808,dining_chair,1344,842,0.02500000037252903,0.5508530139923096,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6245790123939514,1344,0.2867896811183656,0.5537229058089492,0.23546883841263663,0.0005345601577857425,0.0002770748413122998,False,False
m809,dining_chair,180,120,0.02500000037252903,0.24254199862480164,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.22571800649166107,180,0.1335600720673658,0.4258978845895982,0.07714716360161046,0.002679261238955615,0.0042759456726514855,False,False
