C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=254 KiB, count=45, average=5785 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7429 KiB, count=1233, average=6169 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7465 KiB, count=1239, average=6169 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7501 KiB, count=1244, average=6174 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7537 KiB, count=1251, average=6170 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7574 KiB, count=1257, average=6170 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7610 KiB, count=1263, average=6170 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7646 KiB, count=1268, average=6175 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7682 KiB, count=1275, average=6170 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7719 KiB, count=1282, average=6165 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7755 KiB, count=1286, average=6175 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7791 KiB, count=1293, average=6170 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7827 KiB, count=1299, average=6170 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7863 KiB, count=1305, average=6170 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7900 KiB, count=1310, average=6175 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7936 KiB, count=1317, average=6170 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=7972 KiB, count=1323, average=6170 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8008 KiB, count=1328, average=6175 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8045 KiB, count=1335, average=6171 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8081 KiB, count=1342, average=6166 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8117 KiB, count=1348, average=6166 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8153 KiB, count=1352, average=6175 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8190 KiB, count=1359, average=6171 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8226 KiB, count=1366, average=6166 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8262 KiB, count=1370, average=6175 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8298 KiB, count=1377, average=6171 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8334 KiB, count=1383, average=6171 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8371 KiB, count=1388, average=6175 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8407 KiB, count=1395, average=6171 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8443 KiB, count=1402, average=6167 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8479 KiB, count=1408, average=6167 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8516 KiB, count=1412, average=6176 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8552 KiB, count=1419, average=6171 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8588 KiB, count=1425, average=6171 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8624 KiB, count=1430, average=6176 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8661 KiB, count=1437, average=6171 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8697 KiB, count=1443, average=6172 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8733 KiB, count=1449, average=6172 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8769 KiB, count=1454, average=6176 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8806 KiB, count=1461, average=6172 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8842 KiB, count=1466, average=6176 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8878 KiB, count=1473, average=6172 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8914 KiB, count=1479, average=6172 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8951 KiB, count=1486, average=6168 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=8987 KiB, count=1491, average=6172 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9023 KiB, count=1497, average=6172 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9059 KiB, count=1502, average=6176 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9095 KiB, count=1508, average=6176 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9132 KiB, count=1515, average=6172 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9168 KiB, count=1521, average=6172 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9204 KiB, count=1526, average=6176 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9240 KiB, count=1533, average=6172 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9277 KiB, count=1538, average=6176 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9313 KiB, count=1545, average=6172 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9349 KiB, count=1551, average=6172 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9385 KiB, count=1556, average=6176 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9422 KiB, count=1563, average=6173 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9458 KiB, count=1570, average=6169 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9494 KiB, count=1575, average=6173 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9530 KiB, count=1581, average=6173 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9566 KiB, count=1587, average=6173 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9603 KiB, count=1593, average=6173 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9639 KiB, count=1599, average=6173 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9675 KiB, count=1605, average=6173 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9711 KiB, count=1610, average=6177 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9748 KiB, count=1617, average=6173 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9784 KiB, count=1623, average=6173 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9820 KiB, count=1629, average=6173 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9856 KiB, count=1634, average=6177 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9893 KiB, count=1641, average=6173 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9929 KiB, count=1648, average=6169 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=9965 KiB, count=1654, average=6169 B
C:\Users\ohund\Anaconda3\envs\mmr\lib\site-packages\pyvista\plotting\plotting.py:2855: size=10001 KiB, count=1658, average=6177 B
